BounceRates,ExitRates,PageValues,Month,VisitorType,Revenue,total_page_view,total_page_duration,Month_Numeric,Length,Recency,Frequency,StayingRate,Cluster
0.0,0.005025126,1.573423226,Nov,Returning_Visitor,0,205,2992.654762,11,11,2,205,1.565516576,0
0.0,0.007692308,51.75775772,Dec,New_Visitor,1,14,1011.25,12,1,1,14,51.35962111,3
0.005714286,0.021959184,0.0,Nov,Returning_Visitor,0,35,2381.097222,11,11,2,35,0.0,0
0.0,0.008888889,43.89691103,Nov,New_Visitor,1,30,1305.5,11,1,2,30,43.50671626,2
0.002083333,0.013611111,0.0,Nov,Returning_Visitor,0,50,3002.902778,11,11,2,50,0.0,0
0.022222222,0.033333333,0.0,Nov,Returning_Visitor,0,9,203.25,11,11,2,9,0.0,1
0.005309735,0.016223404,0.0,Nov,Returning_Visitor,0,121,6789.232697,11,11,2,121,0.0,0
0.2,0.2,0.0,Nov,Returning_Visitor,0,1,0.0,11,11,2,1,0.0,1
0.000795756,0.008975428,7.231074783,Nov,Returning_Visitor,1,385,14760.07884,11,11,2,385,7.166172792,0
0.0,0.014761905,0.0,Nov,Returning_Visitor,0,63,1361.203175,11,11,2,63,0.0,2
0.007058824,0.031764706,0.0,Nov,Returning_Visitor,0,84,2403.864286,11,11,2,84,0.0,0
0.0,0.021428571,0.0,Dec,New_Visitor,0,14,1404.75,12,1,1,14,0.0,2
0.0,0.015675676,0.0,Dec,Returning_Visitor,0,37,1655.791667,12,12,1,37,0.0,0
0.002406417,0.016051967,8.174728678,Nov,Returning_Visitor,0,180,8526.542565,11,11,2,180,8.043508203,0
0.0,0.013333333,0.0,Dec,New_Visitor,0,17,1311.25,12,1,1,17,0.0,2
0.001515152,0.011818182,50.17693633,Dec,Returning_Visitor,0,46,2025.208333,12,12,1,46,49.58393616,3
0.019047619,0.039292517,30.81857956,Nov,Returning_Visitor,1,34,463.5833333,11,11,2,34,29.60764,2
0.2,0.2,0.0,Nov,Returning_Visitor,0,1,0.0,11,11,2,1,0.0,1
0.008955224,0.015829187,0.0,Nov,Returning_Visitor,0,76,2253.879213,11,11,2,76,0.0,3
0.007777778,0.029549858,5.052145956,Nov,Returning_Visitor,0,91,4025.399359,11,11,2,91,4.90285576,0
0.017391304,0.032608696,0.0,Dec,Returning_Visitor,0,23,480.9166667,12,12,1,23,0.0,2
0.1,0.08,0.0,Nov,Returning_Visitor,0,5,77.5,11,11,2,5,0.0,1
0.0,0.011965812,0.0,Nov,Returning_Visitor,0,54,2185.130952,11,11,2,54,0.0,3
0.0,0.031188811,0.0,Nov,New_Visitor,0,55,1810.216667,11,1,2,55,0.0,0
0.002298851,0.017816092,17.98756852,Dec,Returning_Visitor,0,59,1200.5,12,12,1,59,17.66710034,2
0.0,0.008333333,103.0610827,Dec,Other,1,13,1314.083333,12,1,1,13,102.2022404,2
0.004347826,0.021516165,0.0,Nov,Returning_Visitor,0,23,2225.288889,11,11,2,23,0.0,3
0.0,0.02,0.0,Dec,Other,0,12,528.5833333,12,1,1,12,0.0,3
0.033333333,0.05,0.0,Nov,Returning_Visitor,0,6,42.0,11,11,2,6,0.0,1
0.0,0.010045837,0.0,Dec,Returning_Visitor,0,82,1951.723931,12,12,1,82,0.0,3
0.2,0.2,0.0,Dec,Returning_Visitor,0,2,0.0,12,12,1,2,0.0,1
0.008333333,0.031944444,0.0,Nov,Returning_Visitor,1,24,649.7916667,11,11,2,24,0.0,3
0.0,0.022222222,0.0,Nov,Returning_Visitor,0,9,168.625,11,11,2,9,0.0,1
0.0,0.008333333,0.0,Nov,New_Visitor,0,12,442.5,11,1,2,12,0.0,2
0.05,0.1,0.0,Nov,Returning_Visitor,0,4,185.0,11,11,2,4,0.0,1
0.00925181,0.028496768,2.638074656,Nov,Returning_Visitor,1,116,4928.436742,11,11,2,116,2.562898055,0
0.010714286,0.038102106,5.04016763,Nov,Returning_Visitor,1,60,2027.83744,11,11,2,60,4.848126629,3
0.005405405,0.011186186,0.0,Dec,Returning_Visitor,0,39,2860.633333,12,12,1,39,0.0,0
0.007228916,0.032248996,0.0,Dec,Returning_Visitor,0,84,1964.081639,12,12,1,84,0.0,3
0.0025,0.025777778,0.0,Nov,Returning_Visitor,0,42,2872.125,11,11,2,42,0.0,0
0.0,0.02,0.0,Dec,Returning_Visitor,0,16,407.5,12,12,1,16,0.0,2
0.007843137,0.015490196,0.0,Dec,Returning_Visitor,0,54,4104.083333,12,12,1,54,0.0,0
0.0,0.006666667,0.0,Dec,Returning_Visitor,0,12,572.0,12,12,1,12,0.0,3
0.1,0.1,0.0,Nov,Returning_Visitor,0,3,60.5,11,11,2,3,0.0,1
0.0,0.05,0.0,Dec,Returning_Visitor,0,4,105.5,12,12,1,4,0.0,1
0.00625,0.016666667,0.0,Nov,New_Visitor,0,16,1902.25,11,1,2,16,0.0,0
0.2,0.2,0.0,Nov,Returning_Visitor,0,1,0.0,11,11,2,1,0.0,1
0.008064516,0.018932412,0.0,Nov,Returning_Visitor,0,34,1589.634921,11,11,2,34,0.0,0
0.029166667,0.043055556,0.0,Nov,Returning_Visitor,0,23,709.75,11,11,2,23,0.0,3
0.0,0.014285714,0.0,Nov,Returning_Visitor,0,12,364.3333334,11,11,2,12,0.0,2
0.0,0.022857143,10.3889438,Nov,Returning_Visitor,1,36,1192.541666,11,11,2,36,10.15148223,2
0.006779661,0.034387947,0.0,Dec,Returning_Visitor,0,61,5246.729167,12,12,1,61,0.0,0
0.033333333,0.066666667,0.0,Dec,Returning_Visitor,0,6,1038.0,12,12,1,6,0.0,2
0.0,0.006666667,19.37005896,Dec,Returning_Visitor,1,12,337.0,12,12,1,12,19.24092523,2
0.0,0.066666667,0.0,Nov,Returning_Visitor,0,3,98.0,11,11,2,3,0.0,1
0.003571429,0.009166667,0.0,Dec,Returning_Visitor,0,30,1029.583333,12,12,1,30,0.0,2
0.016666667,0.066666667,0.0,Nov,Returning_Visitor,0,12,1437.75,11,11,2,12,0.0,2
0.008888889,0.074074074,0.0,Nov,Returning_Visitor,0,9,534.875,11,11,2,9,0.0,3
0.005263158,0.023684211,0.0,Nov,Returning_Visitor,0,41,1857.597727,11,11,2,41,0.0,0
0.0,0.020833333,20.79483821,Dec,Returning_Visitor,0,26,1435.375,12,12,1,26,20.36161242,2
0.005555556,0.016666667,0.0,Nov,Returning_Visitor,1,37,638.25,11,11,2,37,0.0,3
0.0,0.00625,81.334441,Dec,Other,1,20,586.8333333,12,1,1,20,80.82610074,3
0.034722222,0.061527778,120.587914,Nov,Returning_Visitor,0,25,954.0833333,11,11,2,25,113.1684076,3
0.0,0.016324111,12.48912129,Dec,Returning_Visitor,0,46,1273.54329,12,12,1,46,12.28524749,2
0.083333333,0.092222222,0.0,Dec,Returning_Visitor,0,10,80.5,12,12,1,10,0.0,1
0.0,0.1,0.0,Nov,Returning_Visitor,0,2,27.5,11,11,2,2,0.0,1
0.0,0.022222222,0.0,Nov,Returning_Visitor,0,9,258.2916667,11,11,2,9,0.0,2
0.0,0.058333333,0.0,Nov,Returning_Visitor,0,8,101.8333333,11,11,2,8,0.0,1
0.008383234,0.021052657,5.28608849,Nov,Returning_Visitor,1,171,4847.624206,11,11,2,171,5.174802282,0
0.0,0.011071429,8.838027292,Dec,Returning_Visitor,0,40,1431.422619,12,12,1,40,8.7401777,2
0.015196078,0.02894958,0.0,Nov,Returning_Visitor,0,72,1988.342262,11,11,2,72,0.0,3
0.003555556,0.010977778,11.73221807,Nov,Returning_Visitor,1,75,2409.516667,11,11,2,75,11.60342438,0
0.0,0.007188359,0.0,Nov,New_Visitor,0,60,1679.980541,11,1,2,60,0.0,0
0.008445946,0.01925038,0.0,Nov,Returning_Visitor,0,154,4529.25,11,11,2,154,0.0,0
0.2,0.2,0.0,Dec,Returning_Visitor,0,1,0.0,12,12,1,1,0.0,1
0.0,0.009090909,76.7910465,Nov,New_Visitor,1,24,506.452381,11,1,2,24,76.09294608,3
0.002790698,0.011436389,0.0,Dec,Returning_Visitor,0,43,1420.161111,12,12,1,43,0.0,2
0.0,0.003452381,0.0,Nov,New_Visitor,1,61,1360.658333,11,1,2,61,0.0,2
0.0,0.022222222,0.0,Nov,Returning_Visitor,0,12,466.125,11,11,2,12,0.0,2
0.00021645,0.025137085,0.0,Nov,Returning_Visitor,0,86,2929.814103,11,11,2,86,0.0,0
0.0,0.016,0.0,Dec,Returning_Visitor,0,25,711.1666667,12,12,1,25,0.0,3
0.003478261,0.010434783,1.795451001,Dec,Returning_Visitor,0,116,3996.05,12,12,1,116,1.776715859,0
0.0,0.1,0.0,Dec,Returning_Visitor,0,4,213.5,12,12,1,4,0.0,1
0.006289308,0.023315309,0.0,Nov,Returning_Visitor,1,267,8682.025049,11,11,2,267,0.0,0
0.0,0.05,27.77725875,Dec,Returning_Visitor,1,8,1004.5,12,12,1,8,26.38839581,3
0.0,0.00547491,16.87878625,Dec,Returning_Visitor,0,92,1368.504437,12,12,1,92,16.78637641,2
0.004528302,0.017735849,0.0,Nov,Returning_Visitor,1,53,2051.466667,11,11,2,53,0.0,3
0.02,0.013333333,0.0,Nov,New_Visitor,0,11,191.8333333,11,1,2,11,0.0,1
0.027272727,0.043939394,0.0,Dec,Returning_Visitor,0,23,377.9583333,12,12,1,23,0.0,2
0.0,0.066666667,0.0,Nov,Returning_Visitor,0,3,23.0,11,11,2,3,0.0,1
0.0,0.008333333,115.7819471,Nov,New_Visitor,1,13,612.0357143,11,1,2,13,114.8170976,3
0.045454545,0.063636364,0.0,Nov,Returning_Visitor,0,22,282.0833333,11,11,2,22,0.0,2
0.0,0.018181818,0.0,Dec,Returning_Visitor,0,16,418.1666666,12,12,1,16,0.0,2
0.00326087,0.017287492,0.0,Dec,Returning_Visitor,0,92,3417.852091,12,12,1,92,0.0,0
0.0,0.020731707,3.941736143,Nov,Returning_Visitor,0,42,1562.583333,11,11,2,42,3.860017224,0
0.003731343,0.01286425,0.0,Nov,Returning_Visitor,0,134,7013.66369,11,11,2,134,0.0,0
0.0,0.02,0.0,Nov,Returning_Visitor,0,16,257.5,11,11,2,16,0.0,2
0.2,0.2,0.0,Dec,Returning_Visitor,0,1,0.0,12,12,1,1,0.0,1
0.1,0.15,0.0,Nov,Returning_Visitor,0,4,10.0,11,11,2,4,0.0,1
0.003174603,0.01031746,0.0,Dec,New_Visitor,0,21,864.4583333,12,1,1,21,0.0,3
0.0,0.010416667,88.80448992,Dec,Returning_Visitor,1,18,281.75,12,12,1,18,87.87944312,2
0.0,0.004761905,0.0,Dec,New_Visitor,0,23,1215.666667,12,1,1,23,0.0,2
0.0,0.025,0.0,Dec,Returning_Visitor,0,4,66.5,12,12,1,4,0.0,1
0.0,0.016290123,4.970219813,Nov,Returning_Visitor,1,123,3620.748809,11,11,2,123,4.889254321,0
0.015384615,0.038461538,72.06822266,Nov,Returning_Visitor,0,27,743.0059524,11,11,2,27,69.29636798,3
0.0,0.044444444,0.0,Dec,New_Visitor,0,9,496.25,12,1,1,9,0.0,3
0.007407407,0.027601411,0.0,Dec,Returning_Visitor,0,27,799.375,12,12,1,27,0.0,3
0.02037037,0.043333333,16.9796231,Nov,Returning_Visitor,0,20,1615.666667,11,11,2,20,16.24383944,0
0.0,0.05,0.0,Dec,New_Visitor,0,4,64.33333333,12,1,1,4,0.0,1
0.00344942,0.01682332,5.667450916,Nov,Returning_Visitor,1,136,4854.919574,11,11,2,136,5.572105576,0
0.005921856,0.023453364,0.0,Nov,Returning_Visitor,0,79,5908.466667,11,11,2,79,0.0,0
0.0,0.1,0.0,Dec,Returning_Visitor,0,2,20.0,12,12,1,2,0.0,1
0.0,0.005263158,0.0,Nov,New_Visitor,0,19,956.3333333,11,1,2,19,0.0,3
0.016666667,0.037334126,0.0,Nov,Returning_Visitor,0,37,2307.654762,11,11,2,37,0.0,3
0.024242424,0.038460744,6.062330164,Dec,Returning_Visitor,0,45,1678.698016,12,12,1,45,5.829168436,0
0.0,0.016666667,0.0,Dec,New_Visitor,0,24,743.75,12,1,1,24,0.0,3
0.007395833,0.027280668,0.0,Dec,Returning_Visitor,0,66,6221.440476,12,12,1,66,0.0,0
0.0,0.024242424,0.0,Dec,Returning_Visitor,0,22,2788.625,12,12,1,22,0.0,0
0.0,0.012150434,0.0,Nov,Returning_Visitor,1,17,838.4788136,11,11,2,17,0.0,3
0.009047619,0.026412307,1.777492546,Nov,Returning_Visitor,1,109,6626.791228,11,11,2,109,1.730544867,0
0.0,0.033333333,0.0,Nov,Returning_Visitor,0,6,137.0,11,11,2,6,0.0,1
0.0,0.025,0.0,Dec,New_Visitor,0,9,461.0,12,1,1,9,0.0,2
0.0,0.0175,0.0,Nov,New_Visitor,0,10,216.125,11,1,2,10,0.0,1
0.2,0.2,0.0,Nov,Returning_Visitor,0,3,0.0,11,11,2,3,0.0,1
0.004651163,0.024543027,2.442153455,Nov,Returning_Visitor,0,131,3529.990359,11,11,2,131,2.382215617,0
0.0,0.04,0.0,Dec,Returning_Visitor,0,5,62.75,12,12,1,5,0.0,1
0.002459016,0.023646,8.788976395,Nov,Returning_Visitor,0,129,4351.212929,11,11,2,129,8.581152259,0
0.0,0.015384615,0.0,Dec,Returning_Visitor,0,15,1218.033333,12,12,1,15,0.0,2
0.00232288,0.033787661,0.0,Dec,Returning_Visitor,0,41,4373.847619,12,12,1,41,0.0,0
0.071428571,0.09047619,0.0,Dec,Returning_Visitor,0,7,162.25,12,12,1,7,0.0,1
0.2,0.2,0.0,Nov,Other,0,1,0.0,11,1,2,1,0.0,1
0.0,0.008571429,0.0,Dec,Returning_Visitor,0,35,584.3083333,12,12,1,35,0.0,3
0.047058824,0.098039216,0.0,Nov,Returning_Visitor,0,18,559.0,11,11,2,18,0.0,3
0.0,0.02,0.0,Nov,Returning_Visitor,0,10,305.0,11,11,2,10,0.0,2
0.0,0.00952381,103.1402899,Dec,New_Visitor,1,21,950.2083333,12,1,1,21,102.1580014,3
0.0,0.016666667,0.0,Dec,Returning_Visitor,0,6,97.5,12,12,1,6,0.0,1
0.0,0.016666667,0.0,Dec,Returning_Visitor,0,23,604.8333333,12,12,1,23,0.0,3
0.001010101,0.027020202,0.0,Dec,Returning_Visitor,0,35,718.952381,12,12,1,35,0.0,3
0.012121212,0.023484848,0.0,Nov,Returning_Visitor,0,29,1667.333334,11,11,2,29,0.0,0
0.013513514,0.019008442,0.0,Nov,Returning_Visitor,0,80,4540.067834,11,11,2,80,0.0,0
0.0,0.04,0.0,Nov,New_Visitor,1,5,54.5,11,1,2,5,0.0,1
0.0,0.021052632,0.0,Nov,Other,0,20,1680.75,11,1,2,20,0.0,0
0.001973684,0.011184211,86.79082569,Dec,Returning_Visitor,0,160,4631.011905,12,12,1,160,85.82013878,0
0.008767123,0.017491169,0.0,Nov,Returning_Visitor,1,74,2255.138889,11,11,2,74,0.0,3
0.002531646,0.006439185,0.0,Nov,Returning_Visitor,0,80,2050.334416,11,11,2,80,0.0,3
0.0,0.002777778,0.0,Nov,Returning_Visitor,0,8,133.0208333,11,11,2,8,0.0,1
0.0,0.011111111,0.0,Dec,Returning_Visitor,0,6,123.75,12,12,1,6,0.0,1
0.014038462,0.024738632,0.0,Nov,Returning_Visitor,0,53,1393.036414,11,11,2,53,0.0,2
0.05,0.047619048,0.0,Nov,Returning_Visitor,0,4,478.0333333,11,11,2,4,0.0,2
0.0,0.1,0.0,Dec,Returning_Visitor,0,2,22.0,12,12,1,2,0.0,1
0.007179487,0.023796204,14.62413644,Nov,Returning_Visitor,0,70,2135.602778,11,11,2,70,14.27613751,3
0.018181818,0.027272727,0.0,Dec,New_Visitor,0,17,319.0,12,1,1,17,0.0,2
0.2,0.2,0.0,Nov,Returning_Visitor,0,1,0.0,11,11,2,1,0.0,1
0.0,0.046666667,0.0,Nov,Returning_Visitor,0,10,242.0833333,11,11,2,10,0.0,2
0.009009009,0.025405405,0.0,Dec,Returning_Visitor,0,39,1495.066667,12,12,1,39,0.0,2
0.0,0.011111111,0.0,Dec,New_Visitor,0,18,611.75,12,1,1,18,0.0,3
0.0,0.02,18.16617631,Dec,Returning_Visitor,0,41,2767.458333,12,12,1,41,17.80285278,0
0.015384615,0.030769231,0.0,Nov,Returning_Visitor,0,15,943.5,11,11,2,15,0.0,3
0.0,0.015547416,0.0,Dec,Returning_Visitor,0,42,762.5151515,12,12,1,42,0.0,3
0.014285714,0.039707071,13.24667166,Nov,Returning_Visitor,1,29,809.3412699,11,11,2,29,12.72068513,3
0.028571429,0.053401361,0.0,Dec,Returning_Visitor,0,29,939.1666667,12,12,1,29,0.0,3
0.0,0.033333333,0.0,Nov,Returning_Visitor,0,2,87.0,11,11,2,2,0.0,1
0.0,0.066666667,0.0,Dec,Other,0,3,136.5,12,1,1,3,0.0,1
0.0,0.023529412,0.0,Dec,Returning_Visitor,0,17,212.25,12,12,1,17,0.0,1
0.002641509,0.024025157,0.0,Dec,Returning_Visitor,0,52,1918.291667,12,12,1,52,0.0,0
0.0,0.022222222,0.0,Dec,Returning_Visitor,0,11,580.1666667,12,12,1,11,0.0,3
0.0,0.003225806,0.0,Dec,Returning_Visitor,0,66,2006.254167,12,12,1,66,0.0,3
0.0,0.010666667,58.20233822,Dec,New_Visitor,1,27,2395.375,12,1,1,27,57.58151326,0
0.0,0.013157895,46.21605051,Nov,Returning_Visitor,1,42,1245.125,11,11,2,42,45.60794457,2
0.016,0.032,0.0,Dec,Returning_Visitor,0,25,686.5,12,12,1,25,0.0,3
0.010810811,0.01966967,13.49031898,Nov,Returning_Visitor,1,38,1611.962121,11,11,2,38,13.22496886,0
0.007407407,0.018259847,0.548811351,Nov,Returning_Visitor,0,92,3418.525193,11,11,2,92,0.53879014,0
0.001869159,0.017589264,0.0,Nov,Returning_Visitor,0,107,5428.158333,11,11,2,107,0.0,0
0.0,0.044444444,0.0,Nov,New_Visitor,0,9,262.9166667,11,1,2,9,0.0,2
0.006666667,0.019777778,22.42576795,Nov,Returning_Visitor,1,50,2298.5,11,11,2,50,21.98223609,3
0.0,0.05,0.0,Dec,New_Visitor,0,4,156.5,12,1,1,4,0.0,1
0.003030303,0.011897547,30.60955642,Nov,Returning_Visitor,1,70,2138.458715,11,11,2,70,30.24537778,3
0.01010101,0.037373737,0.0,Nov,Returning_Visitor,0,32,2019.25,11,11,2,32,0.0,3
0.0,0.022222222,0.0,Nov,Other,0,9,396.1666667,11,1,2,9,0.0,2
0.016666667,0.011458333,0.0,Nov,Returning_Visitor,0,16,576.3,11,11,2,16,0.0,3
0.012121212,0.032323232,0.0,Nov,Returning_Visitor,0,33,1035.083333,11,11,2,33,0.0,2
0.000833333,0.044166667,0.0,Dec,Returning_Visitor,0,29,889.5833334,12,12,1,29,0.0,3
0.0,0.016363636,0.0,Dec,Returning_Visitor,0,11,615.8333333,12,12,1,11,0.0,3
0.0,0.027777778,0.0,Dec,New_Visitor,0,18,491.75,12,1,1,18,0.0,2
0.0,0.017391304,0.0,Dec,New_Visitor,0,23,901.2666667,12,1,1,23,0.0,3
0.0,0.02,0.0,Nov,Returning_Visitor,0,10,158.75,11,11,2,10,0.0,1
0.0,0.007142857,0.0,Nov,Returning_Visitor,0,58,1599.5,11,11,2,58,0.0,0
0.0,0.028571429,0.0,Dec,Returning_Visitor,0,6,85.5,12,12,1,6,0.0,1
0.005714286,0.028571429,0.0,Dec,Returning_Visitor,0,37,726.1666667,12,12,1,37,0.0,3
0.005555556,0.022751323,0.0,Nov,Returning_Visitor,0,108,4590.431277,11,11,2,108,0.0,0
0.0,0.022222222,0.0,Nov,Returning_Visitor,0,9,213.75,11,11,2,9,0.0,1
0.0,0.013333333,0.0,Nov,New_Visitor,0,15,340.8333333,11,1,2,15,0.0,2
0.05,0.056666667,0.0,Dec,Returning_Visitor,0,6,253.5833333,12,12,1,6,0.0,2
0.0,0.004166667,9.0847678,Nov,Returning_Visitor,1,49,1768.980303,11,11,2,49,9.046914598,0
0.0,0.009057596,0.0,Dec,Returning_Visitor,0,178,5721.926839,12,12,1,178,0.0,0
0.004207921,0.017597513,3.730318306,Nov,Returning_Visitor,1,202,8349.872916,11,11,2,202,3.664673981,0
0.0,0.001333333,0.0,Dec,Returning_Visitor,0,33,977.375,12,12,1,33,0.0,3
0.021052632,0.025044663,0.0,Nov,Returning_Visitor,1,57,2627.756494,11,11,2,57,0.0,0
0.0,0.014285714,0.0,Dec,Returning_Visitor,0,14,244.75,12,12,1,14,0.0,2
0.003076923,0.018518854,0.0,Nov,Returning_Visitor,1,64,3493.290385,11,11,2,64,0.0,0
0.006451613,0.020537634,5.793026792,Nov,Returning_Visitor,1,34,3121.827778,11,11,2,34,5.674051728,0
0.2,0.2,0.0,Nov,Returning_Visitor,0,1,0.0,11,11,2,1,0.0,1
0.2,0.2,0.0,Dec,Returning_Visitor,0,1,0.0,12,12,1,1,0.0,1
0.004787234,0.029749907,0.0,Nov,Returning_Visitor,0,49,1109.81002,11,11,2,49,0.0,2
0.002769231,0.014969192,8.055833998,Dec,Returning_Visitor,0,326,13579.99753,12,12,1,326,7.935244672,0
0.010526316,0.028229665,0.0,Nov,Returning_Visitor,0,21,1230.638889,11,11,2,21,0.0,2
0.004,0.022010916,0.0,Nov,Returning_Visitor,1,151,6027.671475,11,11,2,151,0.0,0
0.019555912,0.036429937,0.0,Nov,Returning_Visitor,0,89,2602.870761,11,11,2,89,0.0,0
0.015892388,0.02243106,24.28901413,Nov,Returning_Visitor,1,128,4911.818651,11,11,2,128,23.7441858,0
0.009090909,0.013636364,0.0,Dec,New_Visitor,1,25,724.5,12,1,1,25,0.0,3
0.0,0.012318841,0.0,Dec,Returning_Visitor,0,24,870.7761905,12,12,1,24,0.0,3
0.012037037,0.030709877,0.0,Nov,Returning_Visitor,0,108,3279.238428,11,11,2,108,0.0,0
0.003797468,0.010521398,0.0,Nov,Returning_Visitor,1,163,4428.956674,11,11,2,163,0.0,0
0.0,0.003389831,61.58171224,Nov,New_Visitor,1,61,1995.416667,11,1,2,61,61.37296064,3
0.02173913,0.062318841,0.0,Nov,Returning_Visitor,0,24,1242.0,11,11,2,24,0.0,2
0.013235294,0.023901833,0.0,Nov,Returning_Visitor,0,70,2946.244571,11,11,2,70,0.0,0
0.0,0.005555556,0.0,Dec,New_Visitor,0,23,1964.216667,12,1,1,23,0.0,3
0.015384615,0.017599068,0.0,Nov,Returning_Visitor,0,40,987.1388889,11,11,2,40,0.0,3
0.0,0.014285714,0.0,Nov,Returning_Visitor,1,28,2018.808333,11,11,2,28,0.0,3
0.033333333,0.066666667,0.0,Nov,New_Visitor,0,3,164.5,11,1,2,3,0.0,1
0.012987013,0.021101928,0.0,Nov,Returning_Visitor,0,81,1666.32803,11,11,2,81,0.0,0
0.0,0.033333333,0.0,Nov,New_Visitor,0,15,729.0,11,1,2,15,0.0,3
0.002150538,0.005222734,27.97341787,Nov,New_Visitor,0,34,914.875,11,1,2,34,27.82732015,3
0.022222222,0.039259259,0.0,Nov,Returning_Visitor,0,19,211.7083333,11,11,2,19,0.0,1
0.0,0.002777778,0.0,Dec,New_Visitor,0,11,311.5357143,12,1,1,11,0.0,2
0.003571429,0.011093074,0.0,Dec,New_Visitor,0,56,1202.079167,12,1,1,56,0.0,2
0.004444444,0.033015873,0.0,Nov,Returning_Visitor,0,15,1506.916667,11,11,2,15,0.0,2
0.0,0.005128205,67.02771302,Dec,New_Visitor,1,39,1346.966667,12,1,1,39,66.68398117,2
0.1,0.15,0.0,Nov,Returning_Visitor,0,4,60.5,11,11,2,4,0.0,1
0.01,0.026666667,15.39534668,Dec,Returning_Visitor,0,19,922.875,12,12,1,19,14.9848041,3
0.011764706,0.023529412,0.0,Nov,Returning_Visitor,0,19,736.5,11,11,2,19,0.0,3
0.003312325,0.015735853,11.65798375,Nov,Returning_Visitor,1,232,7196.814508,11,11,2,232,11.47453543,0
0.0,0.014761905,0.0,Nov,Returning_Visitor,0,35,717.3333333,11,11,2,35,0.0,3
0.0,0.005434783,10.82357287,Nov,Returning_Visitor,1,47,1635.444445,11,11,2,47,10.7647491,0
0.004361055,0.017955889,44.69642794,Nov,Returning_Visitor,1,235,13125.6426,11,11,2,235,43.89386384,0
0.007692308,0.020244755,0.0,Nov,Returning_Visitor,0,26,1170.486111,11,11,2,26,0.0,2
0.0,0.009090909,0.0,Nov,New_Visitor,0,11,188.4583333,11,1,2,11,0.0,1
0.012820513,0.028846154,0.0,Dec,Returning_Visitor,0,79,4218.916667,12,12,1,79,0.0,0
0.002968037,0.014030074,0.0,Nov,Returning_Visitor,0,153,6259.853961,11,11,2,153,0.0,0
0.014285714,0.014285714,0.0,Dec,New_Visitor,1,17,802.9722223,12,1,1,17,0.0,3
0.00625,0.003125,0.0,Nov,New_Visitor,0,32,2787.75,11,1,2,32,0.0,0
0.003731343,0.011738458,8.969447973,Nov,Returning_Visitor,1,135,4856.201606,11,11,2,135,8.864160485,0
0.0,0.009213483,0.0,Dec,New_Visitor,0,91,4766.021032,12,1,1,91,0.0,0
0.0,0.007894737,0.0,Nov,Returning_Visitor,0,38,985.1666667,11,11,2,38,0.0,3
0.011494253,0.026155811,0.0,Dec,Returning_Visitor,0,95,5573.405952,12,12,1,95,0.0,0
0.0,0.1,0.0,Nov,Returning_Visitor,0,2,15.0,11,11,2,2,0.0,1
0.0,0.04,0.0,Nov,Returning_Visitor,0,5,184.0,11,11,2,5,0.0,1
0.0,0.005263158,0.0,Nov,Returning_Visitor,0,20,1245.57619,11,11,2,20,0.0,2
0.012365591,0.022769886,0.0,Dec,Returning_Visitor,0,70,2955.341799,12,12,1,70,0.0,0
0.0,0.028333333,0.0,Nov,Returning_Visitor,0,12,292.875,11,11,2,12,0.0,2
0.0,0.014864865,0.0,Nov,Returning_Visitor,0,37,2296.25,11,11,2,37,0.0,3
0.0,0.043915344,0.0,Dec,Returning_Visitor,0,9,97.55833333,12,12,1,9,0.0,1
0.00952381,0.034126984,0.0,Nov,Returning_Visitor,0,21,476.8666667,11,11,2,21,0.0,2
0.063636364,0.104242424,0.0,Nov,Returning_Visitor,0,11,435.3333333,11,11,2,11,0.0,2
0.007692308,0.034615385,0.0,Nov,Returning_Visitor,1,13,597.625,11,11,2,13,0.0,3
0.006578947,0.023128655,0.0,Dec,Returning_Visitor,0,76,1798.305952,12,12,1,76,0.0,0
0.002564103,0.01965812,0.0,Nov,Returning_Visitor,0,42,1369.291667,11,11,2,42,0.0,2
0.000866739,0.012798697,9.581561053,Nov,Returning_Visitor,1,73,1368.252199,11,11,2,73,9.458929556,2
0.005882353,0.014705882,0.0,Nov,Returning_Visitor,0,37,1375.166667,11,11,2,37,0.0,2
0.022727273,0.062121212,0.0,Dec,Returning_Visitor,0,24,1050.5,12,12,1,24,0.0,2
0.00441989,0.021627971,0.686565227,Dec,Returning_Visitor,0,182,9914.718746,12,12,1,182,0.671716214,0
0.0,0.028571429,0.0,Dec,New_Visitor,1,6,68.0,12,1,1,6,0.0,1
0.005434783,0.009815547,0.0,Nov,Returning_Visitor,0,48,1053.952381,11,11,2,48,0.0,2
0.001290323,0.01127957,1.842913617,Nov,Returning_Visitor,0,158,9536.253145,11,11,2,158,1.822126344,0
0.005,0.0225,0.0,Nov,Returning_Visitor,0,40,1385.666667,11,11,2,40,0.0,2
0.0,0.011764706,0.0,Nov,New_Visitor,1,18,176.0,11,1,2,18,0.0,1
0.085714286,0.142857143,0.0,Nov,Returning_Visitor,0,7,88.0,11,11,2,7,0.0,1
0.005555556,0.025,0.0,Nov,Returning_Visitor,0,12,1049.666667,11,11,2,12,0.0,2
0.003703704,0.025308642,0.0,Dec,Returning_Visitor,0,28,558.2833333,12,12,1,28,0.0,3
0.02,0.035,0.0,Nov,Returning_Visitor,0,20,526.5,11,11,2,20,0.0,3
