Dimension 1,Dimension 2
-82.649574,-60.624256
-44.52251,48.55706
35.415367,19.77993
111.57444,2.1413722
37.5678,37.56797
42.951103,-5.851032
-26.059181,-54.93054
-72.254585,28.377647
32.24805,-42.370575
25.589361,84.21063
-7.5245724,-87.633736
109.8055,-6.2230706
89.77052,-31.11581
-26.509132,21.857283
14.4216,16.933315
40.545246,-5.1021333
-47.171146,-1.8496457
42.061337,10.110665
17.92738,15.149426
-9.123608,-18.12485
9.420559,-25.315557
109.39389,-8.034754
-46.30404,-0.413311
31.75201,-45.696033
-16.949312,-80.43871
85.26912,-30.340961
112.22564,6.163891
-73.289474,6.706015
8.051193,-64.14518
-40.615868,-21.612204
-82.42281,-61.78414
36.98157,-0.80522925
-49.06983,-33.845818
-0.12957676,-84.89555
-36.273853,4.4228024
9.667685,37.591793
-89.00559,26.033587
-85.679924,27.629793
1.4747028,-88.945946
81.58087,-11.014678
-1.0917542,-76.30618
89.115,22.464163
81.20979,-22.733688
8.833179,68.43844
64.26948,15.880109
84.69567,36.088547
58.994877,-10.194591
38.389675,6.864288
0.17936666,-69.510025
8.699304,60.07992
-22.752396,-69.00366
-60.811028,-32.81305
39.94616,40.40273
20.422705,-21.571514
16.693,73.776726
60.859623,8.194611
-39.888817,41.485737
-8.645439,1.2728938
-48.34395,54.621258
84.1216,38.41511
6.115091,-29.062737
-102.31176,-33.320526
-14.556307,-83.4086
-8.519682,-16.725185
38.032425,40.733753
-92.02922,24.041727
113.83154,15.376143
23.274364,34.67443
37.913208,-8.1442
82.84919,-2.784346
-8.80294,-11.611657
25.13129,79.70073
-11.600336,-47.161636
5.2546782,-48.584602
11.580651,-87.569916
-31.32466,8.27857
63.13125,-17.208975
109.34932,-8.141581
32.25293,-45.366173
32.720833,-42.426098
-23.641605,17.129562
-92.60088,23.92045
109.86214,-6.369276
63.315983,-26.888811
42.343548,14.157749
-41.31951,1.4130529
86.586136,11.647861
-10.155354,54.19229
9.929943,-62.42091
12.620849,22.119617
-3.4990592,38.107162
-45.8946,-1.6553003
-86.427734,-36.154682
-37.127007,4.5882792
111.348206,1.4589458
36.8505,15.57026
-73.796524,30.36039
60.039562,3.7360263
-22.184004,79.7148
87.88046,35.397884
-59.091778,-34.565968
-82.42281,-61.78414
-11.733596,72.97576
83.410995,-0.7227357
-28.13127,-72.51662
32.83717,-42.56459
-86.84196,27.56647
-88.28024,-37.10906
-62.755253,-17.037712
60.910133,-20.21885
-49.115013,60.277027
19.79745,7.4382143
-102.31176,-33.320526
-86.30904,-36.880398
-63.422375,-14.684881
81.933754,-15.227592
33.317326,50.40229
-9.7073965,5.328439
-11.384837,-28.405008
8.811301,-49.959396
84.81867,38.286777
-14.173298,-43.15405
91.99809,-30.960304
62.996048,49.595818
-55.427723,-36.717216
18.024658,74.44461
39.022682,28.27128
59.41831,18.826313
9.330464,-4.8476186
62.447067,-49.036243
22.498882,69.102715
63.92479,19.38336
-35.92875,6.2985964
99.85327,-25.941036
-87.9636,-37.486298
113.86039,14.089089
27.741266,82.643616
59.751324,-44.901596
33.066765,72.434746
38.645973,16.20053
109.50304,-7.571639
11.641395,77.32945
39.715145,-39.721916
-20.006948,43.909584
-86.54088,-35.26517
51.73261,-59.512825
87.46921,29.93899
-1.8547349,4.634038
-62.253983,-4.736451
43.358738,-61.43304
42.314766,-8.81914
16.061113,50.814835
24.065454,67.97792
48.44617,-64.80135
-11.426921,-18.458252
-72.55966,28.759691
35.29385,-31.048567
-105.57968,-29.0375
-19.523329,-77.00501
-40.47584,-19.41322
-2.8955507,35.330338
-46.14212,-0.20126016
82.231804,-6.617156
32.592052,-43.265457
63.758076,7.842151
34.929012,-31.685415
63.72125,8.517547
-8.299934,58.64479
89.172195,26.393534
-26.11272,-44.730125
-70.00246,15.328181
-62.37232,-23.02812
42.266838,-24.524578
-87.17921,-37.98787
36.498726,27.729622
1.3085946,-88.96113
-21.978886,78.216415
11.974304,49.05699
79.611664,-15.06919
12.979482,9.179028
-28.021992,57.54672
-62.54258,-17.212132
17.880365,7.647616
42.588375,67.4128
-12.361939,-19.16492
41.503773,-17.71016
36.24224,65.7786
-19.739334,-71.40213
-11.293543,-49.75499
7.266856,-7.812554
14.648917,67.23773
-63.731266,-6.534699
-82.27074,30.524567
-32.61222,30.541265
-64.10071,-21.89898
83.88381,-4.1850977
38.253418,67.33854
34.529106,-35.132637
60.235516,-44.697968
41.919216,13.675036
87.103966,6.7343087
-110.0964,-23.795683
-20.168806,-11.94967
38.008835,69.92031
27.69976,82.500305
-0.5445216,15.140097
61.5583,13.974229
1.5985858,-88.69168
86.429695,30.99668
-32.605053,10.275833
109.75189,-6.0964804
11.682378,-5.0072265
28.290344,84.4212
33.50436,-46.36994
-41.069473,1.5078859
-15.701408,69.74778
-85.2019,28.903374
-10.338326,-51.337036
-44.856728,42.858
-8.116148,48.372627
66.24031,50.704807
39.574818,36.844273
102.227615,-22.564728
-31.981129,29.372082
-110.0964,-23.795683
-92.96285,23.828365
8.314442,-38.583706
-28.648146,51.435726
9.621229,54.242207
-72.549995,11.589803
77.681725,49.972645
-1.1625228,-73.385956
-9.247763,-3.1329067
7.879337,-59.792225
35.019753,22.082191
-71.265976,12.655606
83.32094,-4.2072425
85.75079,-29.988241
-86.81647,27.609728
24.024822,-13.662235
58.948483,-59.534573
40.564693,13.327497
10.618302,-79.21702
90.817764,-31.042192
64.38161,1.9337863
4.543416,-48.474815
97.78323,-27.6982
-51.160538,-34.746403
-0.6826632,16.007267
-30.62704,10.140581
-102.31176,-33.320526
74.21466,51.84534
-71.03718,14.236352
88.67831,13.612674
8.976368,54.805042
86.43127,13.488638
-42.39578,-22.415335
-82.649574,-60.624256
-21.042068,-51.610336
-17.082468,-32.535572
-49.039536,57.590546
7.3429093,-7.8556824
-63.431183,-16.953344
-25.411543,-60.155033
4.0774493,-84.59658
38.21309,14.608409
85.75509,6.5205026
-67.85751,20.306751
37.377987,12.606642
87.8691,4.0702906
51.829105,-59.604256
30.501911,-47.487087
-52.73684,-35.80438
-58.156666,-33.929276
32.9815,78.60531
-6.02337,8.603974
-85.58355,28.42406
34.585827,-58.695793
-46.38097,68.2929
-88.68996,-37.82326
-25.692734,24.64013
40.816135,52.018696
-26.28567,-61.61548
63.060932,-2.004072
23.88052,-17.82757
12.649986,-67.256065
11.4560175,-56.628822
21.178158,-19.073112
-63.650738,-11.04912
-51.79452,-33.982
-30.390436,6.5341783
38.700558,-26.569756
-26.612635,-46.074936
34.258694,-36.565163
65.140884,-46.04447
19.446432,62.515392
-8.048635,-87.95449
38.064735,26.351053
66.26608,50.70789
80.40727,-20.19575
-34.434845,32.347103
57.726696,-58.41574
-44.53666,-24.38102
34.78448,-58.79506
36.19658,-41.62555
-6.583307,64.56884
-25.450966,-45.857815
17.883322,8.845962
12.887268,-31.132456
-29.813423,-62.420185
-6.8630667,-0.51272416
16.196316,-30.199627
-42.652897,-25.926619
40.174763,27.840971
-62.715916,-9.270834
5.724415,-83.18532
86.06901,5.081562
-31.8159,9.464342
-34.150463,75.442505
-25.983822,29.410694
40.16223,-3.8849297
82.72628,-28.45651
109.00831,-9.261525
19.577963,-8.957123
61.55823,-18.441381
-27.026281,23.977766
70.941635,50.109386
58.520134,29.259422
-88.12684,-38.043167
-109.00484,-24.576385
16.697206,28.309942
113.56601,12.762676
9.129702,57.926632
86.87175,-31.088099
59.5545,-21.117657
82.50292,-6.1512127
7.576278,-85.51911
10.239165,-36.74174
58.639725,45.15752
88.26992,10.305811
40.007507,-38.976437
9.397997,61.142307
62.616146,15.035309
40.449677,-34.271946
18.504961,-5.2097406
36.462894,-41.65411
-43.02717,-21.04838
43.267174,19.601805
11.772676,-85.342186
9.165644,-24.951313
-30.21666,6.3219104
-46.04182,65.90818
15.2032385,51.452854
43.176918,50.483326
24.865984,69.483826
-70.17545,15.50629
9.750322,-23.27113
11.686663,-83.87719
104.07739,-20.549772
3.760901,-84.78855
39.175186,20.975758
113.38211,11.967558
12.207421,41.826385
-42.165745,0.39302883
88.98496,20.002676
91.841415,-31.614674
5.5247416,-58.49579
64.02909,1.8996576
83.29664,-4.233015
83.55918,-0.74695295
18.64272,-5.483401
81.36716,-24.701357
-90.24594,25.20752
-46.10958,-0.6110174
8.950167,61.48716
62.669563,15.570188
-44.8847,48.966114
58.293324,-60.209866
-64.49826,-16.782469
-2.425713,6.8432417
-3.398318,37.942684
-28.695915,-55.784317
43.535282,-6.7317786
28.23436,79.570595
28.223658,83.4391
29.057756,78.606995
13.844405,12.153888
111.47471,1.8121572
-71.970184,9.9691105
18.390648,14.776182
111.045944,-0.34429127
31.069033,77.865
-37.036396,-15.4968195
-62.82753,-11.031192
12.807489,11.057433
-13.992784,-34.10672
-9.092242,-18.368538
5.4665756,-61.674015
-72.798134,11.032793
-17.210884,-32.586826
113.75628,13.59872
-93.826996,23.455584
63.61673,2.8584495
63.301655,-5.756276
31.590708,-54.640484
-77.82217,32.359745
111.848114,3.9989147
63.749077,16.678734
40.791313,13.122156
39.881516,-38.64008
9.609905,71.11998
-78.13836,32.105896
-109.00484,-24.576385
81.62919,-8.784092
19.207937,-18.975668
-31.793924,6.7170863
59.923073,19.129921
-61.22822,-6.726597
40.37664,24.484297
-28.091887,80.1875
-14.186612,-52.47098
-38.322166,-19.886667
-46.91952,45.697807
-82.649574,-60.624256
-32.948997,50.934315
109.62815,-6.7351174
-73.02123,4.160949
63.625385,7.1818376
-27.896183,-72.59816
4.376717,-41.6157
-39.446995,16.901628
11.755966,24.160954
11.105586,-60.96809
43.07323,-7.821037
-13.736966,-86.24304
35.423183,72.706726
-72.42755,7.3280597
12.766927,-84.32789
-12.2224045,-74.467636
-21.09618,-51.855194
15.216947,17.01718
91.484024,-31.350368
-12.159912,-28.271181
-43.468506,66.60146
-109.00484,-24.576385
99.57215,-26.294582
23.248003,67.606606
-49.788475,59.91644
11.249455,31.42819
59.01697,-22.276697
39.092495,63.020916
-10.466861,69.23845
-62.570026,-28.002607
-1.5644909,-84.55747
-47.55228,71.623665
113.90648,14.442017
64.04186,6.653464
107.60282,-13.244149
70.26683,51.039894
66.74253,8.013569
20.647167,-11.966261
41.999416,-23.611347
108.66398,-10.139136
112.57807,8.096283
61.717453,13.330748
54.675297,-55.09524
13.660986,-79.23213
-35.368362,74.1124
12.388101,-76.0877
41.40119,20.872078
-63.81889,-18.019373
-14.83042,70.331245
60.216743,-52.034863
-7.179827,2.7592223
100.81203,-24.583338
35.25063,26.676348
-11.434917,69.90456
-47.320194,-1.7080922
59.74595,0.42795914
113.67137,15.858799
-14.442869,-79.784966
-69.101814,19.989473
64.191895,-20.612999
-8.445427,46.325394
39.03004,6.875615
62.137833,7.6226425
-42.9375,-22.678308
-24.10663,79.670525
59.387203,39.10161
-29.429306,75.351616
88.20554,28.340261
-72.54826,29.400414
39.069984,-35.808018
-35.769424,31.784042
14.551373,74.73797
21.945126,-2.8443937
58.8015,45.09387
-4.4532003,63.217377
-103.23805,-33.29028
38.979557,3.039966
99.5203,-25.611286
86.61428,10.93398
-110.170746,-24.797665
-45.308796,46.062817
-51.34278,-36.88963
36.848133,12.870533
-8.403759,47.88923
-35.175896,72.557
89.111465,22.987732
-14.497234,64.969696
-12.412942,-46.09209
113.860115,14.078376
80.60638,-10.140814
18.729982,65.60951
-60.122467,-32.295033
20.806858,32.99475
-28.696995,77.006226
-42.206913,1.0866002
60.162716,31.590012
-2.3251495,34.52068
-61.867016,-27.11741
62.286232,22.439198
9.126469,-52.86868
88.72183,13.443876
88.65692,11.678961
38.695644,-50.32446
54.713375,-56.02355
60.56908,-52.905716
95.93915,-29.302866
-73.480095,5.066947
14.134495,11.935715
30.852474,-48.85051
-56.30899,-34.500988
90.96559,-32.23029
-15.863368,-81.788635
-25.299088,-46.112225
-62.59575,-4.6999116
10.148655,62.336758
-18.696678,-72.83846
62.48513,-15.526289
-62.796875,-28.23753
0.45504498,-89.796936
83.721664,-3.0709157
-62.1947,-22.390913
108.74891,-10.007951
62.588387,-34.69684
23.19808,67.562416
15.887075,18.884047
9.05526,-1.9295907
-38.13541,74.90634
-64.26766,-16.349
-32.44095,10.264859
-14.251295,66.34534
60.895565,-44.938915
-27.860012,28.210737
-12.71181,-79.84239
18.7503,-5.0247684
-44.14259,-23.581474
62.91032,-40.276524
-36.69443,6.646144
44.003994,10.413058
-7.8918557,59.54692
110.73861,-1.9881967
80.238075,-16.61471
-15.558511,69.30363
-62.841095,-8.391786
80.013306,-14.429179
48.31202,-60.64454
37.795185,59.771427
59.992085,-53.232574
62.708534,22.679125
34.96256,20.307714
61.384342,-7.7610354
53.60423,-56.485226
4.8328314,-48.64359
45.257458,-61.29226
38.59183,43.05386
-26.382917,27.618174
-44.03048,66.3808
-39.39496,32.059452
64.565125,-21.220112
108.09071,-12.130825
-18.689829,-29.257532
14.90382,32.688633
-18.730867,76.58178
62.247833,-19.568338
-54.582726,-35.454586
-73.846695,30.384432
35.653435,79.21984
-27.100674,-61.698494
-45.354942,-1.1465814
17.602112,62.417633
-29.907372,10.734667
25.633204,71.784065
-84.70586,28.159895
-50.73498,-35.481194
20.798996,57.502686
24.029482,-4.8289075
11.348438,-52.004547
37.887897,-35.810978
-27.971539,51.18507
87.32955,24.501753
-29.05175,80.2568
9.288446,-4.8246827
-62.8618,-7.930316
-25.38771,25.736963
-45.24758,-28.878605
4.494868,-50.02884
-30.161877,-61.91157
-64.38805,-26.297417
80.33234,-19.065132
-16.937021,-80.02057
62.00646,33.433918
-23.078083,-68.412605
-30.130959,51.50054
38.274014,47.89848
62.62046,9.206031
5.1652784,-56.24412
-42.566555,-22.080341
-37.604362,6.206051
87.60119,11.081187
18.243519,4.6987615
-39.2691,43.212868
64.12475,18.704056
87.81583,10.179975
-41.99265,-19.146395
-19.31412,70.818115
35.48882,64.90997
-82.42281,-61.78414
-39.685272,-19.120478
24.964066,76.737076
-43.022507,-24.864862
-6.60661,-12.064814
63.113686,-27.640484
-99.2504,-33.97938
-6.5661645,17.945213
14.917776,58.001892
-88.68312,-37.812885
77.3157,48.5009
39.92416,-15.325013
-85.2019,28.903374
16.846521,-31.379707
112.86134,9.533679
4.7194624,-52.002472
-7.511178,25.725065
-19.224915,-74.11928
16.945723,11.302402
-27.013416,27.591763
62.499355,-4.3094516
39.982147,-60.6589
24.38676,-17.855312
-70.56563,13.470021
80.562706,-26.160292
-14.306886,-87.548676
-22.874752,72.74727
-24.370249,-61.714478
40.93056,41.535416
-64.279396,-16.699144
-52.847103,-34.4484
-26.133284,77.27831
110.39848,-3.6877308
-29.87107,51.742
-88.12684,-38.043167
-3.0327542,8.307265
8.963716,70.74163
-21.364264,-66.22055
62.417812,-48.485012
-86.14193,-35.690067
10.947801,-35.013836
-88.37272,-36.22337
21.045986,35.883232
60.47285,-9.277504
60.48914,-35.05098
-30.343317,6.3535876
62.050133,15.306705
-27.095978,54.17713
84.30469,3.0125408
61.15344,-8.301658
59.77751,28.62404
-4.279188,42.456562
8.877804,-5.240871
-3.7168217,42.158863
57.556194,31.747293
37.629044,-1.6248543
-1.593858,-84.51579
16.720465,-25.700172
7.578091,-27.514965
37.449856,-28.353468
61.99549,-53.902565
11.900356,-76.197586
-40.974678,-19.699461
47.39366,-58.80568
-38.640903,75.309296
5.7277384,-67.65661
22.779667,34.527935
-73.89125,7.7774982
-43.37304,42.765614
34.272007,72.92333
-74.12941,7.9726863
59.488945,-25.073841
-20.649837,-81.58492
83.35916,-29.072386
37.45787,3.2888937
60.391346,-21.183266
14.282424,74.10857
39.810623,-6.5248737
15.643401,50.408474
11.507518,-51.590572
60.79869,-15.1606
31.875856,-53.945454
-77.277336,31.626717
-11.853427,69.880516
18.216846,-24.263176
40.27837,51.82344
-14.814151,-23.935228
-6.710607,17.136135
9.88927,63.355717
-47.642197,66.89229
-71.25138,26.30571
60.923042,-25.297995
-21.000326,48.239197
-26.384335,14.166535
39.965645,-7.585036
18.04442,-29.7575
16.045,6.9042096
36.69735,-49.76158
-88.81728,26.25419
-29.994404,-61.90947
26.430834,80.08666
-29.422333,24.275986
-109.00484,-24.576385
-62.693672,-5.4711576
83.754135,36.539963
-25.229954,25.422096
-82.82491,29.459932
37.46793,18.66833
87.93155,9.877632
-86.972824,-35.642868
17.406616,-15.754172
38.442753,-8.2760105
-102.308014,-33.32035
-13.782152,-87.20606
-26.671797,28.97323
34.205185,78.841515
-13.7621765,70.104454
-69.52919,16.722979
40.67553,-5.556339
80.95256,-18.513397
-36.226646,31.890469
-10.971443,-19.468075
-26.384487,14.405384
7.1598063,-84.05309
35.365482,50.060204
-14.345159,-55.024975
60.221733,39.313606
18.599232,4.13431
63.84084,-27.831905
-63.1836,-25.16423
-47.11636,-33.97232
-45.911316,-32.78837
-31.561024,9.720575
-19.542768,-75.74137
21.783287,-25.432455
-59.19819,-32.67622
51.15191,-60.08799
-86.92844,27.730125
112.9457,9.951773
-44.02137,-23.453926
-40.882107,-18.277468
7.050764,-38.8096
68.56772,49.081814
82.20296,-5.190936
40.31726,-20.610844
-27.002363,23.330107
-36.744022,6.396688
-73.89718,7.925148
61.625237,34.173904
-35.5734,31.835747
-26.309977,-64.75494
60.411674,-19.48329
60.600845,-26.230408
64.881775,8.013125
-8.693215,58.922146
79.88837,-18.95235
-25.668472,-59.827156
61.65219,-17.89405
-35.72003,41.018684
-70.748375,16.810276
47.455334,-62.00685
42.006565,36.065258
41.057613,-15.803607
-41.46152,1.3042071
-62.562954,-15.590051
-81.85511,30.449963
103.73363,-19.759064
-65.64906,-24.018406
-27.702124,26.875284
88.140236,10.398241
-73.2281,29.292557
79.84923,-25.838612
82.15321,-26.413412
41.134132,49.283924
60.163113,-34.435596
82.41352,-27.128141
-58.70999,-34.882328
13.761902,-25.99155
25.853964,80.53519
43.69214,-6.696207
-35.40531,6.763931
-15.820627,-12.278715
18.246119,14.715782
-69.33101,17.179049
-83.03073,29.932426
75.711235,46.980762
80.23705,46.056896
34.820236,26.536158
58.877766,-58.781746
64.700264,47.595142
-43.57032,-28.488506
27.576809,79.99035
38.54137,69.96248
-62.1999,-28.28716
60.594246,39.28547
61.96225,-54.60656
40.573517,-5.389748
-21.30858,-51.438408
8.638567,-47.81709
108.643,-10.312662
40.918953,67.36695
-41.906437,42.47669
14.648944,-25.48914
64.41036,18.996508
35.706196,-35.924973
109.05865,-9.087031
-99.5676,-34.01234
-36.825867,4.750168
-70.84347,25.406393
33.84376,-56.688274
7.7339983,-27.92027
-49.146843,-33.91943
-109.00484,-24.576385
83.71628,-3.2834933
58.72941,33.841194
-16.99052,44.99049
60.74929,26.184816
-7.203536,-88.937836
-34.9276,6.625033
-3.8008144,10.591663
39.940426,-14.936102
-9.27917,-3.3039606
-85.345406,29.324095
103.75037,-20.666328
-56.98439,-34.194706
83.22795,44.585175
-103.47788,-32.66602
-14.740435,69.42756
-73.54509,5.53185
-46.204697,68.071915
39.131382,-3.2284617
-13.239871,-53.047817
-44.733498,-0.26382548
-41.558968,43.38442
-46.384647,67.500305
10.803432,25.09134
60.223015,-31.690607
-73.548294,30.820934
24.244162,-7.2218156
16.124077,73.39676
19.359833,55.878418
-7.277769,50.154343
8.557051,-41.880516
109.8186,-6.161833
36.851727,-25.897902
43.594696,-0.80766517
105.789185,-16.966297
-60.955845,-5.3042517
15.714246,35.37036
-60.546757,-32.23268
87.055885,16.52125
110.76016,-1.8708076
-62.74157,-8.905444
-7.6900687,-89.27451
-2.287936,34.718075
35.978203,19.87327
-9.14455,59.97765
-69.43449,16.144676
-25.737976,-66.3969
-63.56918,-29.90528
-11.680726,66.17723
-15.516175,-82.534
39.411793,56.17372
79.78894,-18.227686
14.400456,-78.194725
58.948483,-22.142828
-70.85124,16.567556
-63.968452,-6.308813
44.024666,56.9205
-13.719917,-82.83087
39.207214,7.3175883
19.098864,-18.894958
-11.52943,-44.44064
-18.54535,-29.210032
-3.4997418,36.374096
-63.45331,-14.950726
7.824336,-45.96434
-20.226143,43.431423
12.451121,41.356148
-28.351793,-52.991302
-41.614292,40.952126
-50.120453,59.46919
60.369305,-20.620697
87.94201,15.746793
42.591206,-8.93282
-35.198227,72.691025
41.25647,48.76291
-62.40723,-11.0003195
18.465193,66.97211
-47.723583,-33.520176
10.855303,25.411228
13.273101,25.713243
86.74843,38.582497
-88.570404,-34.858555
19.643047,7.6412473
-18.49022,-10.393284
-25.425491,29.093597
-21.416857,-69.00014
-22.93894,-68.34889
-13.461851,-87.590385
-21.148823,73.70689
40.01509,56.182236
-31.995815,5.540362
5.493737,-81.095566
87.77243,23.983706
8.63308,0.06600863
14.367351,57.748665
40.81718,-15.776542
76.19778,50.734898
-63.010853,-23.618704
60.83093,2.9226542
-82.649574,-60.624256
-0.664011,16.169662
-109.00484,-24.576385
-32.255142,8.617006
-91.27968,24.541994
-41.792957,-20.34709
80.28509,-14.973737
-14.64109,70.607506
-99.75745,-35.091553
-14.4802,-85.094925
-63.809025,-24.850164
-88.51432,-36.85883
-18.887007,46.183372
-109.00484,-24.576385
-63.03156,-17.664421
-15.285574,-12.506124
38.38152,-3.5050476
-34.02015,73.106865
13.144133,61.21326
52.650932,-60.56648
44.320877,-13.837792
36.35585,69.672874
-9.599203,-29.59646
-39.95544,2.154718
12.098163,72.32355
16.806286,-2.1770113
62.2456,-49.15156
-10.229406,68.6693
-61.696632,-5.802521
-42.48669,-0.6967099
-20.36151,47.8907
-93.72383,22.996967
-79.09461,31.90991
113.85521,14.058982
82.93403,-28.224041
-46.005905,68.31235
40.445267,18.314415
71.92841,50.810074
-7.898291,59.562485
41.856567,36.86819
-62.41478,-22.453049
58.438538,-46.95802
109.71819,-6.7954307
6.986597,-83.03521
-12.21004,-82.43257
88.09838,4.229036
-63.44971,-11.242324
-10.234282,40.02043
-42.093708,2.6840289
-105.580444,-29.03826
43.029186,-61.85045
92.56034,-31.807226
77.251,46.624657
84.487114,-2.5271819
-59.53733,-32.318733
86.825096,31.295938
8.32548,-47.293175
-45.415035,66.538734
-60.009815,-31.93271
-88.153915,-35.84061
-32.716007,30.718206
39.07949,-24.84892
-70.44274,26.902925
-16.727257,-25.808086
-49.72569,60.071575
-51.225594,-33.741936
-13.986716,-33.872215
-58.038013,-35.2844
-35.361343,31.880032
18.908792,-6.091961
-25.474197,50.315086
-11.540318,-19.65368
17.893694,21.339306
-0.7289272,5.6161337
39.31106,-2.4108443
60.35684,26.927788
36.210735,3.0050874
-61.92225,-22.385326
11.299868,-60.386364
59.196926,-39.450676
95.51183,-29.607616
7.203013,-56.673183
-8.936099,-7.547033
-26.544037,21.578718
14.031022,45.355618
-108.30127,-23.555761
112.43177,7.3226995
-65.89541,-24.39675
-17.584837,-83.35287
5.2822204,-58.390423
26.948046,83.675354
-36.99145,41.01195
87.52575,26.728306
13.462274,12.572149
24.570662,66.092636
-41.504646,42.438587
-43.231174,-1.1509618
-63.031807,-24.297113
21.011753,33.923573
45.109608,-11.718838
-39.853676,21.391493
6.864368,-44.562733
111.589554,2.4943774
7.8262033,-86.05559
16.77978,20.761635
9.671669,-46.593235
62.05831,-22.149723
26.833088,79.544785
12.039245,-85.72655
4.8880696,-57.99323
36.840565,-53.242428
96.29856,-28.949514
4.987318,-82.50847
40.48444,35.534187
59.970367,33.234287
-43.73083,-28.459017
-43.764774,71.13821
-48.35743,68.236916
-11.533526,70.15878
-21.818218,-64.55931
-49.1487,-33.79551
-10.762394,-75.23878
-7.606664,47.77653
-29.421408,75.35505
-69.1301,17.150963
88.88324,15.891614
17.779467,74.19826
64.90898,18.951717
41.386433,52.134304
112.09099,5.3930545
-26.517218,22.01801
-2.8467684,-93.60446
10.375917,45.65577
81.18243,45.202667
-87.38104,-36.588158
-70.799355,26.320038
82.42771,41.32585
62.67963,9.468873
9.021697,68.88522
17.8046,31.58178
-73.82481,5.452983
99.24627,-26.020899
-81.50274,31.043285
-38.446983,-23.978216
101.41567,-23.96484
42.688374,21.17534
-47.579838,55.470333
109.671486,-6.9279943
-7.0640283,0.0059135407
-63.236866,-12.199935
62.56812,-34.302303
37.78639,39.070576
37.92751,54.771957
40.38487,49.47271
81.914185,-25.179499
34.285107,-32.597824
72.03625,49.735962
-87.38104,-36.588158
18.94171,63.8634
11.659751,66.452324
-62.770325,-17.354916
38.44748,47.681046
-72.7712,6.893708
5.964934,-63.962856
9.279049,-48.264206
-21.791334,-76.84577
39.29745,64.87298
-57.86691,-33.756283
-99.5676,-34.01234
-68.898026,18.348547
-108.30127,-23.555761
60.091843,47.110016
4.6642456,-55.57685
58.701813,46.448013
-6.905167,50.310123
-37.61801,25.751062
-82.649574,-60.624256
-22.330954,78.34852
-56.843304,-34.263294
-7.365785,0.09736215
-103.522095,-31.974005
38.18229,-34.799828
-68.690475,20.201963
-23.189795,79.78404
63.09426,-34.21227
58.725636,-60.67154
-8.9968405,-11.999018
42.440407,2.5516682
-17.759007,-35.43106
67.26438,50.886444
109.95652,-4.3856497
-63.899994,-14.788992
-7.248075,30.727547
-87.49869,27.302296
37.936848,-35.67131
59.129974,-58.716854
13.429255,61.47239
19.610413,62.648884
-5.433824,46.46418
40.217014,64.96786
63.010983,1.6757134
-1.8501611,-79.83125
17.629606,-31.010397
34.846996,-52.551373
88.20714,10.608836
63.23701,2.8101647
59.805866,39.125046
40.1898,-20.058834
60.66887,-26.66589
-45.46325,68.34347
-10.601366,-27.079243
83.56949,-0.65917003
-5.9867496,-12.025853
-30.462244,11.1769
16.800138,16.5886
66.66042,51.5828
25.88781,80.111275
37.75744,-30.821358
61.32296,-52.622486
16.710653,77.69152
18.417717,75.60899
-72.9095,6.7144117
40.181076,56.32084
12.4807205,65.46792
15.671036,3.6510909
86.940125,17.176886
-1.0788558,-84.66492
38.830845,46.478874
37.15298,-60.337265
85.73053,42.564762
39.458862,67.68406
-47.066395,-1.38896
74.34329,49.458675
7.9667153,59.26036
-45.119804,-31.677221
-60.913345,-30.952753
-91.43648,24.309217
-24.41973,79.48903
-109.00484,-24.576385
18.421848,4.3589272
76.0311,51.16009
43.24271,9.849395
77.65956,48.369843
-11.565458,66.34262
-9.156641,59.067238
61.43773,-28.224758
11.9643755,52.271267
7.2103543,-60.882652
-46.85497,66.5321
37.07749,21.270308
59.557205,4.6197352
-88.94469,26.277742
14.873093,46.88812
-0.20958808,-70.75677
-1.2910681,-72.21195
-87.39831,-35.49715
-32.4309,8.020521
15.338071,65.070816
14.553018,19.764494
43.353764,19.892038
14.102259,-25.115072
-64.760254,-23.726025
-88.51432,-36.85883
-10.211734,-12.0652895
-7.870502,50.778652
-13.740873,-87.08885
-62.200253,-22.515268
66.78167,49.087154
7.2721624,-57.817005
37.94028,-61.22669
82.10833,43.621693
112.391655,7.105105
-18.212961,-86.30616
75.167145,51.41989
21.775959,-2.7266622
23.475351,-11.761867
-62.743496,-22.511616
60.147514,0.41710088
-87.1994,-37.920094
-24.554308,25.748112
111.27693,0.8846238
12.438871,-64.46211
10.6201725,-6.1854715
40.73293,28.717827
84.62578,4.2287426
16.398561,-30.787325
81.22999,-11.844846
62.88629,-27.973845
-41.94596,-19.493513
6.281283,-43.93402
-25.938353,-65.8866
63.044373,-15.35902
-14.978531,-12.710725
61.55076,-33.463703
-99.5676,-34.01234
-87.55867,-34.633007
-11.849812,-28.571447
-87.79295,-35.565506
10.504108,45.372612
5.117903,-55.383713
1.562027,-88.939354
-48.038742,-33.10007
90.251205,18.096876
39.28149,25.984829
39.61446,37.242905
-3.293236,37.44916
-70.8666,25.84978
-15.046376,-88.08311
22.674604,-21.688314
84.05986,0.8730019
-41.905914,-19.345575
112.38516,7.058454
38.02711,-1.6737012
0.5622514,-90.26816
110.08768,-5.0212936
10.203437,35.54481
-39.753582,-17.781576
-28.931984,-56.318756
88.224945,15.538594
59.04264,-24.500204
48.226284,-64.88808
