Dimension 1,Dimension 2,Cluster
112.69427,17.256823,0
-8.494423,-51.688713,3
-67.37571,21.318113,1
-62.170998,-27.606636,1
61.998245,-0.36902496,0
-28.650333,28.553442,2
8.581607,-41.7471,3
78.25614,49.178665,0
-9.287896,-9.687444,3
-88.140335,-35.217083,1
107.582466,-13.948614,0
85.78054,28.438444,0
6.6766586,-78.48686,3
61.095234,-51.799435,0
27.255095,78.7281,2
87.065186,-31.035858,0
40.2859,-32.128586,3
80.55568,-13.647618,0
-4.756288,43.046085,2
-35.72476,31.698708,2
24.09842,66.60846,2
-64.21394,-26.132711,1
26.041698,78.08827,2
61.68911,-20.777641,0
-7.817828,49.14163,2
82.14117,-10.948895,0
38.099052,47.293716,2
17.638718,-32.50961,3
40.45007,15.401187,0
-22.825066,-56.3017,3
84.95855,-30.173332,0
-48.463245,69.07585,2
-7.2552547,27.99066,2
-17.1007,-32.750652,3
18.08027,7.2371936,2
-27.240898,-73.37801,3
-16.706108,-25.762873,3
-38.192787,-19.412329,1
-88.4863,-36.45718,1
35.472588,64.67394,2
7.5123887,-2.6645966,3
59.49985,-55.00407,3
38.66722,-30.852839,3
-50.145176,-34.70233,1
-6.5329876,30.049854,2
45.33726,-10.563247,0
58.714886,-47.08029,0
-5.490097,-14.31311,3
33.527622,64.35498,2
-57.967686,-35.31562,1
-48.0399,-33.030884,1
-46.955105,-33.983833,1
-60.495617,-31.785759,1
99.00604,-26.242435,0
-18.845095,75.676476,2
37.60095,33.363216,0
40.835194,2.8717325,0
-110.0964,-23.795683,1
26.261042,76.54842,2
55.179173,-60.65207,3
111.7412,3.3807132,0
19.67228,0.9863511,0
61.586132,34.633892,0
-8.585968,-84.922005,3
-45.882477,0.14362231,1
-11.291536,-44.35578,3
11.212955,-59.9607,3
-63.814617,-14.390819,1
33.455414,-60.500977,3
36.94188,38.9622,2
-46.225613,66.077225,2
-21.981281,-47.032936,3
60.03535,34.907097,0
-27.0002,22.99987,2
53.141617,-60.84113,3
-49.537033,56.903915,2
18.946049,78.59911,2
60.739594,34.475,0
81.95186,44.62255,0
-10.838668,41.794964,2
18.050438,77.162865,2
-88.0749,-34.62331,1
-12.79191,-79.87818,3
31.248564,-55.003025,3
39.80829,25.261566,0
39.497547,21.19923,0
-74.21449,8.479511,1
59.146862,39.942646,0
43.241207,0.34644404,0
-63.25252,-7.412266,1
-7.3001366,-0.004762147,2
87.743065,9.960163,0
-22.03888,-68.25533,3
61.68988,14.218688,0
62.437744,-39.5016,0
86.90348,26.626362,0
41.660164,-62.457664,3
67.13447,51.995934,0
-35.526634,5.9191585,1
-26.178648,29.542433,2
-37.19179,-0.5281475,1
88.92401,18.650421,0
28.377058,73.93029,2
-44.824505,-24.310007,1
62.605404,-49.482727,0
30.765131,78.84029,2
-82.649574,-60.624256,1
60.832005,-32.947857,0
58.428425,-20.963175,0
-19.115398,75.98234,2
39.67643,40.31354,0
-15.646702,-12.352524,3
38.6371,55.405964,2
-45.851185,-0.717179,1
59.308376,32.742638,0
-24.705507,16.62998,2
104.30216,-19.567091,0
-25.342655,29.124226,2
57.173332,33.048214,0
-11.5807705,70.24652,2
-10.805471,-19.037748,3
7.992042,61.910915,2
-44.199894,-29.13345,1
36.71221,-18.109734,0
10.081042,-37.33344,3
16.495071,-10.705173,3
-109.00484,-24.576385,1
60.871746,-52.100864,3
-59.80792,-33.771053,1
99.7107,-24.585495,0
-90.2396,25.075987,1
39.44916,66.161156,2
109.768295,-6.5795,0
75.252625,52.121407,0
8.338774,66.47047,2
25.324743,68.36095,2
49.713806,-63.26389,3
-34.979813,31.584627,2
37.90737,19.732605,0
85.381004,37.464756,0
21.824617,-25.304035,3
-31.500275,8.725977,1
12.894,65.90485,2
60.48361,7.8866367,0
61.876476,-8.862706,0
-87.68361,-37.60107,1
14.197916,-83.64768,3
84.18713,-2.5794,0
86.950615,18.194397,0
-54.707676,-36.25507,1
58.46839,45.324245,0
34.006443,-46.617264,3
-71.024475,26.005184,1
-17.40597,-81.016785,3
-62.719986,-25.613592,1
59.728317,-30.478981,0
-101.15443,-27.348333,1
-35.70335,7.911053,1
-61.334633,-6.8813586,1
89.88332,16.664124,0
63.158543,-42.097496,0
110.88423,-1.179353,0
-57.967613,-35.31566,1
81.34421,-13.765219,0
38.51524,48.207016,2
-109.00484,-24.576385,1
-65.651245,-17.02884,1
-109.00484,-24.576385,1
30.773882,77.62424,2
-28.558393,73.18208,2
-12.128006,70.438225,2
-25.888752,29.93219,2
-26.908518,27.46698,2
89.75996,19.874744,0
16.741657,73.15295,2
-28.554892,-53.26094,3
38.77502,47.247757,2
-109.00484,-24.576385,1
-42.144398,0.6849003,1
-13.005452,70.704445,2
41.298042,5.147601,0
59.7563,-58.172546,3
-0.33618775,-87.92109,3
-68.29173,21.35954,1
-0.6941671,16.120232,2
60.507298,-40.437447,0
20.442049,38.037086,2
-43.156185,-27.883535,1
-79.140144,31.803951,1
16.988604,12.462213,2
-63.693615,-29.828804,1
-63.134243,-15.515315,1
18.006836,75.24114,2
38.841297,42.92135,2
8.282377,-57.173004,3
-72.97796,29.407818,1
-108.30127,-23.555761,1
36.85907,-37.88956,3
-9.939247,39.176674,2
61.19378,-40.580193,0
-7.214251,46.11402,2
-70.88518,14.298099,1
60.661453,48.04531,0
-10.7077675,-53.63003,3
-62.252758,-16.119114,1
-57.09574,-35.178932,1
-92.244484,23.920876,1
88.769165,29.169107,0
-86.03765,-36.220783,1
83.56152,0.76588863,0
12.412299,15.934285,2
-45.673363,-30.567402,1
-47.02872,67.26881,2
60.784042,42.388836,0
13.328463,12.709371,2
-63.67444,-29.74213,1
69.139015,50.270245,0
11.885,62.413322,2
85.515594,-30.02242,0
41.293186,-59.185184,3
-88.073456,-37.42818,1
8.1720295,-38.525925,3
8.751192,-52.77336,3
14.54199,-72.69275,3
18.850386,-9.876796,3
-109.00484,-24.576385,1
63.355698,2.4173083,0
89.53855,30.820433,0
86.92707,38.378857,0
-71.90687,11.3072405,1
-29.03196,80.06434,2
-73.181526,7.8655167,1
14.413004,-78.6057,3
34.8774,26.07482,0
-92.46312,23.822874,1
-63.08933,-22.975336,1
85.679726,35.09392,0
81.338066,-26.446526,0
-42.172592,-18.563334,1
-54.973583,-35.384502,1
-85.65868,28.49322,1
13.058459,17.457758,2
63.01936,47.72633,0
-71.78392,7.921539,1
112.36788,6.958865,0
110.389084,-3.8136878,0
-25.121027,29.18254,2
82.32775,-7.260019,0
61.82003,-50.30487,0
17.308464,76.93538,2
23.930996,-7.0669823,0
81.12349,-23.283873,0
33.529808,-43.62049,3
26.293758,78.554855,2
18.242588,-16.938158,3
-28.839367,80.108444,2
-62.38107,-22.855011,1
-47.098602,67.25703,2
87.08564,38.034195,0
21.111162,-19.42547,3
-44.130478,-25.142715,1
62.540268,1.2776644,0
-24.841873,-61.862274,3
61.390507,-54.756634,3
-105.580444,-29.03826,1
62.114536,-44.38143,0
6.6651344,-78.71453,3
27.786602,83.01159,2
38.216705,-34.664455,3
76.28752,51.15868,0
-20.135695,-76.51836,3
-42.829178,-26.84851,1
-50.58183,-36.777596,1
-47.932224,55.25504,2
57.947624,29.885216,0
-13.4264345,64.11103,2
64.33575,-38.574253,0
38.405468,1.5829878,0
32.855446,64.90009,2
-110.0964,-23.795683,1
-11.189083,66.00538,2
41.325603,52.36939,2
30.172993,-48.12458,3
-71.194,13.782678,1
40.128353,-60.292156,3
-10.428452,-12.453235,3
39.96018,39.0247,0
87.201065,35.472347,0
18.647266,77.129395,2
15.621387,-1.7159241,3
38.94894,-35.393185,3
-15.545566,-23.510384,3
46.704197,-58.36756,3
-37.983753,-0.90113306,1
-40.37447,1.542058,1
42.993984,6.285948,0
45.682568,-10.550563,0
77.83279,49.40197,0
-10.905565,-29.583271,3
110.24823,-5.3765955,0
43.37444,10.254458,0
75.66833,47.167015,0
-71.24263,16.868402,1
61.420532,-44.012844,0
-71.28838,26.3129,1
80.49367,-18.397594,0
-86.06554,-36.293407,1
-63.336224,-12.461139,1
81.30596,-14.4445,0
-9.539612,52.329655,2
8.489905,-38.67755,3
-109.00484,-24.576385,1
-16.299974,-25.093754,3
-45.58414,-0.14855717,1
-72.90705,29.556332,1
37.14569,-32.89468,3
-103.647316,-33.376003,1
82.46792,41.000748,0
59.463516,23.839567,0
88.75815,30.516771,0
-73.36283,30.218801,1
63.449074,-5.6816506,0
59.613464,2.0029657,0
92.683075,-30.941685,0
60.371914,44.05133,0
14.749267,-34.13813,3
-28.180992,11.073816,1
-71.05907,25.617779,1
-50.90552,-34.935272,1
14.653348,-23.94326,3
103.16694,-20.950485,0
-27.52512,-57.806484,3
14.030476,-71.50817,3
39.456226,65.94302,2
113.533844,12.624124,0
-109.00484,-24.576385,1
14.728621,33.647068,2
-53.197468,-34.531406,1
-71.624405,28.220999,1
59.192707,38.90456,0
-2.0378456,34.800106,2
61.766174,-21.645014,0
-4.4883165,-10.788701,3
-44.926483,66.19878,2
8.23705,-42.083424,3
41.61693,67.32017,2
-49.339165,55.797947,2
35.354794,-30.979422,3
-60.53677,-31.407562,1
20.280836,-20.419527,3
60.974335,13.254325,0
101.02715,-23.966272,0
89.32479,14.898088,0
-10.526175,-27.835686,3
41.102123,-25.992065,0
59.048195,3.864345,0
10.534329,46.048534,2
-109.00484,-24.576385,1
86.51629,40.438118,0
-17.64302,-84.19318,3
59.509617,1.2393452,0
89.026764,19.198738,0
12.45059,49.08325,2
-7.4497833,30.989378,2
86.41006,-30.891985,0
-59.965115,-33.71723,1
-59.006233,-32.769005,1
-27.642326,54.74491,2
-15.139614,49.542175,2
-47.07768,-1.989883,1
-40.719734,-20.59515,1
-59.465088,-34.32627,1
41.73074,-13.924345,0
34.5181,-36.74273,3
-6.60384,17.434568,2
-41.219997,72.252914,2
11.391843,-59.30166,3
-68.71625,19.367414,1
-45.716244,-32.0228,1
-10.557379,-91.1652,3
24.78775,76.80088,2
6.3030505,-79.18326,3
43.003708,-64.55488,3
-63.950836,-23.667858,1
85.83488,8.530217,0
13.871163,-25.090271,3
44.07974,-15.416191,0
33.082,78.81358,2
-87.31573,-37.644745,1
8.801788,-58.076977,3
63.112404,25.097782,0
63.73795,-39.515137,0
83.40605,-0.5960534,0
-29.413784,75.07349,2
-43.64605,70.921844,2
37.679085,-26.169216,3
64.234406,2.3873773,0
-6.4627094,-12.845622,3
36.876495,27.579828,0
-28.14754,12.492183,1
87.131454,14.1961355,0
41.89504,59.14751,2
-12.673656,-80.08601,3
33.43973,-47.07969,3
8.009104,-80.79706,3
-63.454296,-23.800169,1
37.12624,-59.879356,3
10.808757,-35.6648,3
34.1174,49.330685,2
69.58532,49.841503,0
38.681904,47.587418,2
60.157486,-26.61496,0
-73.086105,11.472894,1
-26.206158,-65.05176,3
19.528036,1.2982591,0
-16.769125,-31.679,3
-12.633113,-18.784628,3
-38.39264,5.531593,1
-38.095287,76.643234,2
62.769997,-14.408433,0
22.59685,-16.51607,3
86.10002,6.295645,0
-26.457384,14.578691,2
-69.45664,17.937717,1
13.320997,-56.69529,3
-73.640175,7.088082,1
33.5226,76.777855,2
-15.930051,-52.943645,3
41.38904,-33.86444,3
-59.33458,-32.446507,1
-99.5676,-34.01234,1
16.964817,21.717754,2
61.46714,27.732315,0
10.31216,-36.849503,3
-9.249014,-90.62378,3
9.831283,56.738636,2
-0.72327334,16.525288,2
-5.740826,8.794781,2
-45.60885,66.32248,2
13.152293,-25.847214,3
42.591183,23.146965,0
-7.045741,-12.498344,3
-20.145035,46.988285,2
18.846828,55.35452,2
-89.483345,25.57787,1
112.06599,5.2434974,0
98.81528,-26.725855,0
61.692535,28.858528,0
34.78303,-37.43072,3
36.700485,-41.4151,3
16.617422,-30.109215,3
-82.649574,-60.624256,1
42.429676,-23.93405,0
17.247122,-1.5965083,0
-26.621542,29.094444,2
25.616693,71.7772,2
-14.7736025,47.411285,2
-62.415764,-14.943293,1
7.970139,-60.604843,3
-33.18453,8.479947,1
-32.00038,29.84928,2
110.338104,-4.6925025,0
107.8498,-12.688081,0
11.485761,61.28947,2
44.199886,-13.497788,0
-26.545061,21.289696,2
110.47944,-2.943638,0
-58.78714,-34.568604,1
-110.170746,-24.797665,1
61.99145,1.7266496,0
41.01127,-9.623551,0
82.81509,39.893772,0
-99.5676,-34.01234,1
10.755941,62.410122,2
43.44895,-18.057402,0
30.682785,-46.79455,3
39.256443,-18.198254,0
35.150234,20.236166,0
-38.78652,-18.289972,1
59.850006,-40.55743,0
-28.748034,-55.975548,3
-44.703632,0.3719675,1
12.793434,77.75894,2
24.106249,65.364456,2
63.531124,-45.6275,0
-49.292797,56.283173,2
43.475384,2.439155,0
61.12099,27.978724,0
33.822166,-42.504147,3
38.887554,-40.01203,3
-61.990738,-28.176474,1
40.490807,-3.9129472,0
106.587944,-15.220871,0
60.764374,-31.306837,0
42.087925,-64.11921,3
49.603416,-60.60041,3
32.492702,72.595604,2
10.29474,-26.429012,3
89.68167,16.379187,0
-48.150787,-33.26136,1
-55.651997,-35.075905,1
11.148623,-66.54275,3
61.205296,21.903114,0
-26.581572,-46.102856,3
77.16916,48.338898,0
37.234417,-2.1168196,0
17.057783,36.644943,2
-26.639467,26.981112,2
-48.878277,54.928604,2
-7.526368,-89.153725,3
-2.4841037,34.820297,2
105.15316,-18.065968,0
-5.9619823,30.672909,2
-24.088097,16.045362,2
34.498898,-45.611088,3
58.62189,45.342346,0
-41.162045,42.820415,2
-35.55496,4.031157,1
11.252301,53.949512,2
60.43383,-17.864584,0
62.093662,33.425198,0
-41.689198,-1.0958422,1
12.177949,16.237864,2
52.8489,-59.752136,3
-6.3882084,45.93829,2
-16.666231,-25.378946,3
41.04251,-26.237719,0
-0.71818465,15.5057955,2
66.12357,49.671616,0
-63.062416,-24.488792,1
38.239594,69.19508,2
-109.360374,-23.14911,1
21.38955,-3.9288905,0
0.6209813,-89.288635,3
9.670607,-58.307354,3
102.96923,-21.616108,0
-110.0964,-23.795683,1
-2.9316237,35.929573,2
40.24375,40.240734,0
-23.710648,-62.697132,3
-41.821533,2.5715032,1
-51.160637,-34.746395,1
-71.90996,13.019638,1
60.87053,-21.427486,0
61.081104,25.151503,0
12.916887,50.548607,2
-43.85973,0.66096395,1
39.219463,-55.210087,3
79.41355,-19.223347,0
-37.086178,-14.992965,1
-28.523752,-52.759407,3
18.578346,4.1497483,0
-21.1037,79.120895,2
-44.431538,-23.869175,1
-73.32102,7.284101,1
64.04943,18.801132,0
38.391727,-61.090595,3
69.21147,49.077457,0
102.682686,-21.911219,0
-15.208583,69.282936,2
-82.42281,-61.78414,1
104.13001,-21.67197,0
53.819878,-55.58147,3
63.550762,-27.676558,0
-17.325258,-79.19315,3
38.824398,32.40382,0
42.939964,-16.419588,0
-37.233368,41.44347,2
-55.27135,-35.327568,1
14.46769,46.64721,2
17.822227,77.97967,2
43.107414,-30.37405,0
16.036139,20.29591,2
88.68076,30.760605,0
-110.0964,-23.795683,1
32.027668,-54.371407,3
86.88806,39.668552,0
-63.626884,-29.698345,1
-35.66923,6.826581,1
-28.442427,-52.49965,3
-43.49115,47.84417,2
-7.5003095,45.559372,2
37.386124,14.90624,0
-71.48168,25.658127,1
62.286095,14.351531,0
-86.63225,-37.510895,1
59.590427,0.9061003,0
-41.930256,0.12856814,1
34.216385,-31.996452,3
-82.649574,-60.624256,1
-44.52251,48.55706,2
35.415367,19.77993,0
111.57444,2.1413722,0
37.5678,37.56797,2
42.951103,-5.851032,0
-26.059181,-54.93054,3
-72.254585,28.377647,1
32.24805,-42.370575,3
25.589361,84.21063,2
-7.5245724,-87.633736,3
109.8055,-6.2230706,0
89.77052,-31.11581,0
-26.509132,21.857283,2
14.4216,16.933315,2
40.545246,-5.1021333,0
-47.171146,-1.8496457,1
42.061337,10.110665,0
17.92738,15.149426,2
-9.123608,-18.12485,3
9.420559,-25.315557,3
109.39389,-8.034754,0
-46.30404,-0.413311,1
31.75201,-45.696033,3
-16.949312,-80.43871,3
85.26912,-30.340961,0
112.22564,6.163891,0
-73.289474,6.706015,1
8.051193,-64.14518,3
-40.615868,-21.612204,1
-82.42281,-61.78414,1
36.98157,-0.80522925,0
-49.06983,-33.845818,1
-0.12957676,-84.89555,3
-36.273853,4.4228024,1
9.667685,37.591793,2
-89.00559,26.033587,1
-85.679924,27.629793,1
1.4747028,-88.945946,3
81.58087,-11.014678,0
-1.0917542,-76.30618,3
89.115,22.464163,0
81.20979,-22.733688,0
8.833179,68.43844,2
64.26948,15.880109,0
84.69567,36.088547,0
58.994877,-10.194591,0
38.389675,6.864288,0
0.17936666,-69.510025,3
8.699304,60.07992,2
-22.752396,-69.00366,3
-60.811028,-32.81305,1
39.94616,40.40273,0
20.422705,-21.571514,3
16.693,73.776726,2
60.859623,8.194611,0
-39.888817,41.485737,2
-8.645439,1.2728938,2
-48.34395,54.621258,2
84.1216,38.41511,0
6.115091,-29.062737,3
-102.31176,-33.320526,1
-14.556307,-83.4086,3
-8.519682,-16.725185,3
38.032425,40.733753,2
-92.02922,24.041727,1
113.83154,15.376143,0
23.274364,34.67443,2
37.913208,-8.1442,0
82.84919,-2.784346,0
-8.80294,-11.611657,3
25.13129,79.70073,2
-11.600336,-47.161636,3
5.2546782,-48.584602,3
11.580651,-87.569916,3
-31.32466,8.27857,1
63.13125,-17.208975,0
109.34932,-8.141581,0
32.25293,-45.366173,3
32.720833,-42.426098,3
-23.641605,17.129562,2
-92.60088,23.92045,1
109.86214,-6.369276,0
63.315983,-26.888811,0
42.343548,14.157749,0
-41.31951,1.4130529,1
86.586136,11.647861,0
-10.155354,54.19229,2
9.929943,-62.42091,3
12.620849,22.119617,2
-3.4990592,38.107162,2
-45.8946,-1.6553003,1
-86.427734,-36.154682,1
-37.127007,4.5882792,1
111.348206,1.4589458,0
36.8505,15.57026,0
-73.796524,30.36039,1
60.039562,3.7360263,0
-22.184004,79.7148,2
87.88046,35.397884,0
-59.091778,-34.565968,1
-82.42281,-61.78414,1
-11.733596,72.97576,2
83.410995,-0.7227357,0
-28.13127,-72.51662,3
32.83717,-42.56459,3
-86.84196,27.56647,1
-88.28024,-37.10906,1
-62.755253,-17.037712,1
60.910133,-20.21885,0
-49.115013,60.277027,2
19.79745,7.4382143,0
-102.31176,-33.320526,1
-86.30904,-36.880398,1
-63.422375,-14.684881,1
81.933754,-15.227592,0
33.317326,50.40229,2
-9.7073965,5.328439,2
-11.384837,-28.405008,3
8.811301,-49.959396,3
84.81867,38.286777,0
-14.173298,-43.15405,3
91.99809,-30.960304,0
62.996048,49.595818,0
-55.427723,-36.717216,1
18.024658,74.44461,2
39.022682,28.27128,0
59.41831,18.826313,0
9.330464,-4.8476186,3
62.447067,-49.036243,0
22.498882,69.102715,2
63.92479,19.38336,0
-35.92875,6.2985964,1
99.85327,-25.941036,0
-87.9636,-37.486298,1
113.86039,14.089089,0
27.741266,82.643616,2
59.751324,-44.901596,0
33.066765,72.434746,2
38.645973,16.20053,0
109.50304,-7.571639,0
11.641395,77.32945,2
39.715145,-39.721916,3
-20.006948,43.909584,2
-86.54088,-35.26517,1
51.73261,-59.512825,3
87.46921,29.93899,0
-1.8547349,4.634038,2
-62.253983,-4.736451,1
43.358738,-61.43304,3
42.314766,-8.81914,0
16.061113,50.814835,2
24.065454,67.97792,2
48.44617,-64.80135,3
-11.426921,-18.458252,3
-72.55966,28.759691,1
35.29385,-31.048567,3
-105.57968,-29.0375,1
-19.523329,-77.00501,3
-40.47584,-19.41322,1
-2.8955507,35.330338,2
-46.14212,-0.20126016,1
82.231804,-6.617156,0
32.592052,-43.265457,3
63.758076,7.842151,0
34.929012,-31.685415,3
63.72125,8.517547,0
-8.299934,58.64479,2
89.172195,26.393534,0
-26.11272,-44.730125,3
-70.00246,15.328181,1
-62.37232,-23.02812,1
42.266838,-24.524578,0
-87.17921,-37.98787,1
36.498726,27.729622,0
1.3085946,-88.96113,3
-21.978886,78.216415,2
11.974304,49.05699,2
79.611664,-15.06919,0
12.979482,9.179028,2
-28.021992,57.54672,2
-62.54258,-17.212132,1
17.880365,7.647616,2
42.588375,67.4128,2
-12.361939,-19.16492,3
41.503773,-17.71016,0
36.24224,65.7786,2
-19.739334,-71.40213,3
-11.293543,-49.75499,3
7.266856,-7.812554,3
14.648917,67.23773,2
-63.731266,-6.534699,1
-82.27074,30.524567,1
-32.61222,30.541265,2
-64.10071,-21.89898,1
83.88381,-4.1850977,0
38.253418,67.33854,2
34.529106,-35.132637,3
60.235516,-44.697968,0
41.919216,13.675036,0
87.103966,6.7343087,0
-110.0964,-23.795683,1
-20.168806,-11.94967,3
38.008835,69.92031,2
27.69976,82.500305,2
-0.5445216,15.140097,2
61.5583,13.974229,0
1.5985858,-88.69168,3
86.429695,30.99668,0
-32.605053,10.275833,1
109.75189,-6.0964804,0
11.682378,-5.0072265,3
28.290344,84.4212,2
33.50436,-46.36994,3
-41.069473,1.5078859,1
-15.701408,69.74778,2
-85.2019,28.903374,1
-10.338326,-51.337036,3
-44.856728,42.858,2
-8.116148,48.372627,2
66.24031,50.704807,0
39.574818,36.844273,0
102.227615,-22.564728,0
-31.981129,29.372082,2
-110.0964,-23.795683,1
-92.96285,23.828365,1
8.314442,-38.583706,3
-28.648146,51.435726,2
9.621229,54.242207,2
-72.549995,11.589803,1
77.681725,49.972645,0
-1.1625228,-73.385956,3
-9.247763,-3.1329067,3
7.879337,-59.792225,3
35.019753,22.082191,0
-71.265976,12.655606,1
83.32094,-4.2072425,0
85.75079,-29.988241,0
-86.81647,27.609728,1
24.024822,-13.662235,3
58.948483,-59.534573,3
40.564693,13.327497,0
10.618302,-79.21702,3
90.817764,-31.042192,0
64.38161,1.9337863,0
4.543416,-48.474815,3
97.78323,-27.6982,0
-51.160538,-34.746403,1
-0.6826632,16.007267,2
-30.62704,10.140581,1
-102.31176,-33.320526,1
74.21466,51.84534,0
-71.03718,14.236352,1
88.67831,13.612674,0
8.976368,54.805042,2
86.43127,13.488638,0
-42.39578,-22.415335,1
-82.649574,-60.624256,1
-21.042068,-51.610336,3
-17.082468,-32.535572,3
-49.039536,57.590546,2
7.3429093,-7.8556824,3
-63.431183,-16.953344,1
-25.411543,-60.155033,3
4.0774493,-84.59658,3
38.21309,14.608409,0
85.75509,6.5205026,0
-67.85751,20.306751,1
37.377987,12.606642,0
87.8691,4.0702906,0
51.829105,-59.604256,3
30.501911,-47.487087,3
-52.73684,-35.80438,1
-58.156666,-33.929276,1
32.9815,78.60531,2
-6.02337,8.603974,2
-85.58355,28.42406,1
34.585827,-58.695793,3
-46.38097,68.2929,2
-88.68996,-37.82326,1
-25.692734,24.64013,2
40.816135,52.018696,2
-26.28567,-61.61548,3
63.060932,-2.004072,0
23.88052,-17.82757,3
12.649986,-67.256065,3
11.4560175,-56.628822,3
21.178158,-19.073112,3
-63.650738,-11.04912,1
-51.79452,-33.982,1
-30.390436,6.5341783,1
38.700558,-26.569756,0
-26.612635,-46.074936,3
34.258694,-36.565163,3
65.140884,-46.04447,0
19.446432,62.515392,2
-8.048635,-87.95449,3
38.064735,26.351053,0
66.26608,50.70789,0
80.40727,-20.19575,0
-34.434845,32.347103,2
57.726696,-58.41574,3
-44.53666,-24.38102,1
34.78448,-58.79506,3
36.19658,-41.62555,3
-6.583307,64.56884,2
-25.450966,-45.857815,3
17.883322,8.845962,2
12.887268,-31.132456,3
-29.813423,-62.420185,3
-6.8630667,-0.51272416,2
16.196316,-30.199627,3
-42.652897,-25.926619,1
40.174763,27.840971,0
-62.715916,-9.270834,1
5.724415,-83.18532,3
86.06901,5.081562,0
-31.8159,9.464342,1
-34.150463,75.442505,2
-25.983822,29.410694,2
40.16223,-3.8849297,0
82.72628,-28.45651,0
109.00831,-9.261525,0
19.577963,-8.957123,3
61.55823,-18.441381,0
-27.026281,23.977766,2
70.941635,50.109386,0
58.520134,29.259422,0
-88.12684,-38.043167,1
-109.00484,-24.576385,1
16.697206,28.309942,2
113.56601,12.762676,0
9.129702,57.926632,2
86.87175,-31.088099,0
59.5545,-21.117657,0
82.50292,-6.1512127,0
7.576278,-85.51911,3
10.239165,-36.74174,3
58.639725,45.15752,0
88.26992,10.305811,0
40.007507,-38.976437,3
9.397997,61.142307,2
62.616146,15.035309,0
40.449677,-34.271946,3
18.504961,-5.2097406,3
36.462894,-41.65411,3
-43.02717,-21.04838,1
43.267174,19.601805,0
11.772676,-85.342186,3
9.165644,-24.951313,3
-30.21666,6.3219104,1
-46.04182,65.90818,2
15.2032385,51.452854,2
43.176918,50.483326,2
24.865984,69.483826,2
-70.17545,15.50629,1
9.750322,-23.27113,3
11.686663,-83.87719,3
104.07739,-20.549772,0
3.760901,-84.78855,3
39.175186,20.975758,0
113.38211,11.967558,0
12.207421,41.826385,2
-42.165745,0.39302883,1
88.98496,20.002676,0
91.841415,-31.614674,0
5.5247416,-58.49579,3
64.02909,1.8996576,0
83.29664,-4.233015,0
83.55918,-0.74695295,0
18.64272,-5.483401,3
81.36716,-24.701357,0
-90.24594,25.20752,1
-46.10958,-0.6110174,1
8.950167,61.48716,2
62.669563,15.570188,0
-44.8847,48.966114,2
58.293324,-60.209866,3
-64.49826,-16.782469,1
-2.425713,6.8432417,2
-3.398318,37.942684,2
-28.695915,-55.784317,3
43.535282,-6.7317786,0
28.23436,79.570595,2
28.223658,83.4391,2
29.057756,78.606995,2
13.844405,12.153888,2
111.47471,1.8121572,0
-71.970184,9.9691105,1
18.390648,14.776182,2
111.045944,-0.34429127,0
31.069033,77.865,2
-37.036396,-15.4968195,1
-62.82753,-11.031192,1
12.807489,11.057433,2
-13.992784,-34.10672,3
-9.092242,-18.368538,3
5.4665756,-61.674015,3
-72.798134,11.032793,1
-17.210884,-32.586826,3
113.75628,13.59872,0
-93.826996,23.455584,1
63.61673,2.8584495,0
63.301655,-5.756276,0
31.590708,-54.640484,3
-77.82217,32.359745,1
111.848114,3.9989147,0
63.749077,16.678734,0
40.791313,13.122156,0
39.881516,-38.64008,3
9.609905,71.11998,2
-78.13836,32.105896,1
-109.00484,-24.576385,1
81.62919,-8.784092,0
19.207937,-18.975668,3
-31.793924,6.7170863,1
59.923073,19.129921,0
-61.22822,-6.726597,1
40.37664,24.484297,0
-28.091887,80.1875,2
-14.186612,-52.47098,3
-38.322166,-19.886667,1
-46.91952,45.697807,2
-82.649574,-60.624256,1
-32.948997,50.934315,2
109.62815,-6.7351174,0
-73.02123,4.160949,1
63.625385,7.1818376,0
-27.896183,-72.59816,3
4.376717,-41.6157,3
-39.446995,16.901628,1
11.755966,24.160954,2
11.105586,-60.96809,3
43.07323,-7.821037,0
-13.736966,-86.24304,3
35.423183,72.706726,2
-72.42755,7.3280597,1
12.766927,-84.32789,3
-12.2224045,-74.467636,3
-21.09618,-51.855194,3
15.216947,17.01718,2
91.484024,-31.350368,0
-12.159912,-28.271181,3
-43.468506,66.60146,2
-109.00484,-24.576385,1
99.57215,-26.294582,0
23.248003,67.606606,2
-49.788475,59.91644,2
11.249455,31.42819,2
59.01697,-22.276697,0
39.092495,63.020916,2
-10.466861,69.23845,2
-62.570026,-28.002607,1
-1.5644909,-84.55747,3
-47.55228,71.623665,2
113.90648,14.442017,0
64.04186,6.653464,0
107.60282,-13.244149,0
70.26683,51.039894,0
66.74253,8.013569,0
20.647167,-11.966261,3
41.999416,-23.611347,0
108.66398,-10.139136,0
112.57807,8.096283,0
61.717453,13.330748,0
54.675297,-55.09524,3
13.660986,-79.23213,3
-35.368362,74.1124,2
12.388101,-76.0877,3
41.40119,20.872078,0
-63.81889,-18.019373,1
-14.83042,70.331245,2
60.216743,-52.034863,3
-7.179827,2.7592223,2
100.81203,-24.583338,0
35.25063,26.676348,0
-11.434917,69.90456,2
-47.320194,-1.7080922,1
59.74595,0.42795914,0
113.67137,15.858799,0
