TSNE1,TSNE2,Churn,Cluster
31.261387,70.069824,0,2
44.458744,66.31757,0,2
83.12083,-44.89161,0,3
118.84184,-22.38604,0,3
118.836426,18.164278,0,3
115.73923,80.9902,0,2
55.1433,68.66535,0,2
66.19869,-6.0730085,0,3
1.2819554,-87.740204,0,1
70.2673,26.543125,0,3
85.361336,109.88044,0,2
48.45515,-39.708035,0,3
19.588043,69.00836,0,2
22.530275,101.7385,0,2
-10.116565,-78.170685,0,1
75.48976,-54.0748,0,3
71.21847,72.36693,0,2
77.65485,-9.525352,0,3
20.261044,139.67935,0,2
40.374283,80.263535,0,2
5.3039083,96.30918,1,2
70.86606,-59.376556,0,3
93.74516,-12.266936,0,3
46.146122,-87.940926,0,3
102.53917,65.70229,0,2
-2.8182611,134.21301,0,2
121.543465,37.754223,0,3
54.229675,69.79147,0,2
-28.748888,23.176998,0,0
43.137043,-46.851948,0,3
102.53917,65.70229,0,2
78.25864,89.995766,0,2
50.16794,52.175457,0,2
89.14536,-65.35774,0,3
-22.222202,3.0345356,0,0
130.50333,10.324566,0,3
49.401726,-47.895557,0,3
48.846725,-49.09121,0,3
118.836426,18.164278,0,3
-17.315876,10.535743,0,0
89.18835,-64.50932,0,3
-24.342922,17.054773,0,0
65.48512,50.924408,0,2
83.48146,75.37906,0,2
35.901505,107.32402,0,2
97.498924,1.4918383,0,3
69.71442,-61.58486,0,3
94.95771,34.519615,0,3
77.50041,-22.201048,0,3
61.9518,-41.478252,0,3
-28.66349,45.028736,0,0
81.571686,47.80839,0,2
86.473145,7.7477846,0,3
40.687557,-92.52447,0,1
113.75621,-41.52922,0,3
65.31377,-8.337542,0,3
115.73923,80.9902,0,2
80.66688,28.449968,0,3
58.01546,-20.866158,0,3
80.21656,-69.269516,0,3
94.95771,34.519615,0,3
74.743965,-11.540031,0,3
50.538803,-43.79344,0,3
94.265434,-61.925922,0,3
20.261044,139.67935,0,2
-28.66349,45.028736,0,0
-2.8182611,134.21301,0,2
5.3039083,96.30918,1,2
83.253075,25.659407,0,3
43.350628,130.69695,0,2
61.51781,-74.96277,0,3
-16.003101,11.39357,0,0
35.72417,-49.83991,0,3
19.371536,52.472263,0,2
111.3549,-44.807545,0,3
79.384766,12.620493,0,3
64.48952,-72.5879,0,3
81.912094,-46.536045,0,3
85.361336,109.88044,0,2
81.571686,47.80839,0,2
49.242672,110.712685,0,2
24.041271,86.036865,0,2
86.18572,-68.33186,0,3
-35.38864,62.18466,0,0
82.26069,-45.471516,0,3
118.836426,18.164278,0,3
-39.962788,67.23387,0,0
67.91329,-62.419388,0,3
94.48415,-29.324318,0,3
120.28024,-4.048918,0,3
91.28381,6.9684644,0,3
-29.507687,58.195766,0,0
120.28024,-4.048918,0,3
-4.366388,49.949802,0,2
5.3039083,96.30918,1,2
42.86916,-36.74452,0,3
68.30666,-42.428596,0,3
-10.65565,46.527496,0,2
89.24858,7.482378,0,3
-10.778446,-83.80956,0,1
63.321953,-46.607098,0,3
54.229675,69.79147,0,2
56.295074,55.968945,0,2
102.53917,65.70229,0,2
112.03358,-41.080433,0,3
65.88659,106.37788,0,2
60.592793,56.340946,0,2
-9.049781,-84.65774,0,1
78.25864,89.995766,0,2
99.6777,28.8089,0,3
-2.8182611,134.21301,0,2
83.48146,75.37906,0,2
112.71372,50.67227,0,3
99.6777,28.8089,0,3
-14.203205,41.24249,0,2
70.36336,-44.975178,0,3
43.350628,130.69695,0,2
66.53442,-27.960592,0,3
33.63754,-56.11348,0,3
35.601624,-51.228806,0,3
64.12582,-54.93665,0,3
-39.962788,67.23387,0,0
95.02405,-22.717314,0,3
81.571686,47.80839,0,2
69.498024,-46.143456,0,3
72.21269,-22.929384,0,3
38.14207,93.93984,0,2
92.72849,5.123223,0,3
118.27454,-26.466171,0,3
113.1323,-39.288544,0,3
57.118607,79.72896,0,2
81.80616,28.60711,0,3
38.21505,-40.499756,0,3
35.30809,-48.524952,0,3
102.53917,65.70229,0,2
-14.203205,41.24249,0,2
80.93904,20.116896,0,3
114.75316,18.047009,0,3
22.530275,101.7385,0,2
63.06967,90.64805,0,2
38.969826,-96.69043,0,1
118.69269,-24.413328,0,3
92.72849,5.123223,0,3
97.498924,1.4918383,0,3
5.216483,71.67176,0,2
-8.217849,48.791138,0,2
87.52351,-67.94731,0,3
124.76474,64.30143,0,3
50.374603,-44.732872,0,3
65.88659,106.37788,0,2
-2.8182611,134.21301,0,2
-2.8182611,134.21301,0,2
26.011011,119.573975,0,2
89.96831,-65.17973,0,3
26.011011,119.573975,0,2
76.42575,-23.190557,0,3
64.8101,126.65847,0,2
115.73923,80.9902,0,2
-15.439912,37.19344,0,2
129.98079,5.9205375,0,3
-28.66349,45.028736,0,0
19.371536,52.472263,0,2
-33.006683,60.232357,0,0
71.21847,72.36693,0,2
80.435036,60.395893,0,2
51.145077,-41.298588,0,3
134.87398,46.202442,0,3
48.33911,-33.023136,0,3
64.595764,-29.654228,0,3
101.41888,-55.56892,0,3
44.458744,66.31757,0,2
60.262123,-19.15658,0,3
97.336914,44.7913,0,3
129.45973,2.8960488,0,3
78.43264,-73.53001,0,3
53.399265,-19.502071,0,3
130.50333,10.324566,0,3
88.589195,-38.28047,0,3
61.52818,-61.67379,0,3
59.4862,37.642307,0,2
134.87398,46.202442,0,3
71.54475,-43.310444,0,3
50.390263,-83.58475,0,3
66.044044,47.31684,0,2
-13.498824,96.02711,1,2
98.346214,91.0138,0,2
82.28611,-46.741184,0,3
92.50592,-18.769293,0,3
-26.640697,54.132008,0,0
-31.191296,42.334034,0,0
40.374283,80.263535,0,2
8.708636,116.712715,0,2
71.21847,72.36693,0,2
24.041271,86.036865,0,2
43.350628,130.69695,0,2
93.91018,-27.46544,0,3
-20.48683,6.444355,0,0
84.958,-64.828285,0,3
5.3039083,96.30918,1,2
40.734936,-45.659252,0,3
65.01352,-71.27469,0,3
35.901505,107.32402,0,2
71.74214,70.5502,0,2
80.435036,60.395893,0,2
50.84855,-17.421242,0,3
-2.8182611,134.21301,0,2
19.588043,69.00836,0,2
43.350628,130.69695,0,2
129.98079,5.9205375,0,3
59.772614,56.0953,0,2
108.61476,18.551548,0,3
94.95771,34.519615,0,3
116.65772,-8.92798,0,3
32.93974,-97.84966,0,1
65.646126,42.292152,0,2
72.03043,-29.080326,0,3
124.76474,64.30143,0,3
116.96874,-19.33341,0,3
102.53917,65.70229,0,2
113.1323,-39.288544,0,3
51.549435,-41.380283,0,3
111.972244,-45.002033,0,3
35.901505,107.32402,0,2
57.118607,79.72896,0,2
81.571686,47.80839,0,2
97.336914,44.7913,0,3
-22.15236,2.6620312,0,0
-8.217849,48.791138,0,2
116.96874,-19.33341,0,3
72.51825,29.17667,0,3
-38.857384,65.907135,0,0
69.33669,-42.48624,0,3
-7.780082,-80.35656,0,1
70.56965,27.34019,0,3
72.469666,-25.37343,0,3
-11.683162,45.913216,0,2
109.30846,-49.798965,0,3
43.350628,130.69695,0,2
-33.006683,60.232357,0,0
-24.498823,17.716732,0,0
20.261044,139.67935,0,2
60.932796,-81.74663,0,3
85.03989,8.950635,0,3
-15.446151,28.361078,0,2
92.69134,72.296196,0,2
8.708636,116.712715,0,2
-16.94838,9.6799755,0,0
63.601852,-6.672499,0,3
96.30537,90.28293,0,2
65.88659,106.37788,0,2
43.350628,130.69695,0,2
80.00519,-72.39188,0,3
61.624733,-25.438656,0,3
82.553734,-45.73236,0,3
60.171535,57.11075,0,2
94.95771,34.519615,0,3
34.868885,-97.05925,0,1
22.932213,-110.288506,0,1
92.69134,72.296196,0,2
-33.006683,60.232357,0,0
49.431847,-43.621212,0,3
80.435036,60.395893,0,2
40.805546,45.935055,0,2
79.69053,-50.246128,0,3
3.263193,55.055416,0,2
5.3039083,96.30918,1,2
43.095634,-88.59728,0,1
44.96165,-50.313248,0,3
116.58665,-33.623306,0,3
117.96976,-29.962122,0,3
-4.633269,-81.893364,0,1
-21.730461,1.1659449,0,0
52.41243,-19.24597,0,3
74.79717,-55.80306,0,3
-24.864868,50.765278,0,0
38.077026,92.04922,0,2
16.383032,-104.86083,0,1
64.8101,126.65847,0,2
57.135307,-12.481678,0,3
105.23255,-53.06549,0,3
92.00606,49.84079,0,2
53.13365,-79.7615,0,3
98.27385,-57.972492,0,3
115.73923,80.9902,0,2
58.576,-21.414518,0,3
131.00102,5.6537733,0,3
60.44048,-75.57491,0,3
129.0445,13.170068,0,3
59.772614,56.0953,0,2
103.436356,21.963255,0,3
125.77445,-1.1549045,0,3
-31.191296,42.334034,0,0
22.530275,101.7385,0,2
52.513306,95.925514,0,2
5.3039083,96.30918,1,2
47.360725,-25.8276,0,3
15.74583,-103.99882,0,1
59.141655,-33.93409,0,3
60.53739,-33.986195,0,3
-0.4413225,51.950993,0,2
-13.482561,22.825937,0,2
39.577873,-41.15614,0,3
89.51984,-36.08031,0,3
128.41258,13.946455,0,3
34.657257,-52.947968,0,3
21.050821,53.786697,0,2
102.53917,65.70229,0,2
-39.962788,67.23387,0,0
134.87398,46.202442,0,3
53.240864,-77.11778,0,3
96.65949,39.972137,0,3
43.42858,-35.750298,0,3
83.253075,25.659407,0,3
85.361336,109.88044,0,2
44.458744,66.31757,0,2
0.5172982,-91.14112,0,1
48.40157,-84.98313,0,3
41.481564,46.80431,0,2
73.3114,-56.934628,0,3
118.18688,-6.067658,0,3
8.708636,116.712715,0,2
49.901417,-19.353857,0,3
116.58665,-33.623306,0,3
65.88659,106.37788,0,2
63.96216,-47.150032,0,3
-37.934566,36.235916,0,0
24.041271,86.036865,0,2
-36.33583,25.139301,0,0
91.3781,-63.826633,0,3
34.68486,106.36026,0,2
81.853294,19.734768,0,3
80.435036,60.395893,0,2
57.009888,33.29096,0,2
85.24709,-42.414886,0,3
77.85734,-52.164536,0,3
63.62565,54.794334,0,2
79.04011,14.869804,0,3
5.3039083,96.30918,1,2
80.999,10.24547,0,3
86.87147,-68.49242,0,3
80.06466,12.780691,0,3
58.486664,-22.476725,0,3
5.3039083,96.30918,1,2
112.746025,-41.65472,0,3
93.74516,-12.266936,0,3
92.69134,72.296196,0,2
97.336914,44.7913,0,3
77.67122,-74.121864,0,3
66.54771,51.698643,0,2
68.645355,-42.504898,0,3
69.12819,-11.62549,0,3
66.510155,-68.449745,0,3
-6.6525383,-84.01558,0,1
66.36647,-66.138275,0,3
71.74214,70.5502,0,2
-31.755476,60.42531,0,0
57.118607,79.72896,0,2
85.60637,-41.219078,0,3
52.803646,-20.375862,0,3
98.346214,91.0138,0,2
50.16794,52.175457,0,2
115.68012,-35.4668,0,3
-13.498824,96.02711,1,2
79.39395,-12.221107,0,3
75.11808,-55.226845,0,3
92.00606,49.84079,0,2
63.209892,22.429985,0,3
-8.758998,-83.95613,0,1
108.93623,-51.23027,0,3
26.011011,119.573975,0,2
58.524017,-35.464737,0,3
71.74214,70.5502,0,2
54.62093,-77.771484,0,3
8.708636,116.712715,0,2
33.110035,59.068554,0,2
-25.941893,51.002613,0,0
35.901505,107.32402,0,2
72.865105,71.60259,0,2
64.8101,126.65847,0,2
81.527054,-46.21874,0,3
-12.123582,19.628439,0,2
69.55646,-12.552575,0,3
85.361336,109.88044,0,2
116.58665,-33.623306,0,3
2.9827514,56.41709,0,2
42.818333,-86.40352,0,1
98.346214,91.0138,0,2
59.57002,27.25444,0,3
53.291985,-73.51933,0,3
54.464836,-78.6578,0,3
-25.47033,47.993916,0,0
35.715412,-57.15224,0,3
118.64318,-28.229225,0,3
-31.191296,42.334034,0,0
55.65086,32.771126,0,2
71.011024,-49.860985,0,3
78.25864,89.995766,0,2
-26.72778,48.20656,0,0
72.51825,29.17667,0,3
67.4309,-53.654007,0,3
61.084038,-36.14362,0,3
5.3039083,96.30918,1,2
19.033724,54.548443,0,2
63.10596,-74.053734,0,3
37.785973,-43.012104,0,3
64.8101,126.65847,0,2
71.6754,-58.53373,0,3
80.76579,28.965212,0,3
8.708636,116.712715,0,2
44.458744,66.31757,0,2
3.9672055,62.749382,0,2
67.11805,-53.99127,0,3
20.261044,139.67935,0,2
124.76474,64.30143,0,3
8.708636,116.712715,0,2
61.544044,-74.16947,0,3
118.69269,-24.413328,0,3
42.56096,-85.57303,0,1
21.050821,53.786697,0,2
52.88922,-80.42893,0,3
94.845245,4.6144595,0,3
85.361336,109.88044,0,2
81.571686,47.80839,0,2
85.361336,109.88044,0,2
59.4862,37.642307,0,2
120.28024,-4.048918,0,3
70.068115,70.84955,0,2
134.87398,46.202442,0,3
64.8101,126.65847,0,2
74.019714,-55.78543,0,3
70.92784,-15.285475,0,3
83.48146,75.37906,0,2
86.473145,7.7477846,0,3
85.361336,109.88044,0,2
70.068115,70.84955,0,2
81.571686,47.80839,0,2
101.29116,-43.276436,0,3
59.4862,37.642307,0,2
129.45973,2.8960488,0,3
-35.38864,62.18466,0,0
19.588043,69.00836,0,2
93.91018,-27.46544,0,3
0.84199643,-89.788475,0,1
24.041271,86.036865,0,2
124.76474,64.30143,0,3
59.4862,37.642307,0,2
24.041271,86.036865,0,2
134.87398,46.202442,0,3
102.87868,-54.62887,0,3
59.20339,-6.834424,0,3
47.74174,45.0442,0,2
124.76474,64.30143,0,3
85.361336,109.88044,0,2
101.82434,-40.739006,0,3
127.88982,13.072079,0,3
99.406654,-57.083214,0,3
92.00606,49.84079,0,2
115.73923,80.9902,0,2
68.61446,-63.52713,0,3
34.84008,-43.35168,0,3
-39.962788,67.23387,0,0
-1.2894124,52.749474,0,2
98.346214,91.0138,0,2
80.13566,17.360807,0,3
2.8156505,97.99043,1,2
80.13566,17.360807,0,3
92.00606,49.84079,0,2
102.53917,65.70229,0,2
49.242672,110.712685,0,2
124.93567,-0.36577773,0,3
103.436356,21.963255,0,3
79.19907,59.32508,0,2
97.12372,-59.050682,0,3
67.53661,25.170628,0,3
60.426033,-44.303833,0,3
49.531025,-40.765343,0,3
2.8156505,97.99043,1,2
57.118607,79.72896,0,2
51.45587,52.938545,0,2
71.21847,72.36693,0,2
62.46664,23.34142,0,3
85.361336,109.88044,0,2
70.84496,-29.485147,0,3
35.898346,-54.5173,0,3
98.32667,-56.733444,0,3
26.011011,119.573975,0,2
24.041271,86.036865,0,2
43.350628,130.69695,0,2
24.041271,86.036865,0,2
22.530275,101.7385,0,2
98.346214,91.0138,0,2
121.543465,37.754223,0,3
61.682396,-49.666134,0,3
75.459946,-74.64156,0,3
20.261044,139.67935,0,2
17.323627,68.668724,0,2
20.261044,139.67935,0,2
108.61476,18.551548,0,3
61.161354,-35.27166,0,3
92.69134,72.296196,0,2
44.304745,-90.56348,0,1
55.68483,-77.861885,0,3
20.261044,139.67935,0,2
57.756145,-55.285294,0,3
67.53661,25.170628,0,3
82.58252,22.322968,0,3
96.65949,39.972137,0,3
92.18425,-15.243442,0,3
80.38305,16.734179,0,3
-11.768166,-78.979355,0,1
75.18264,29.673895,0,3
80.35362,58.873447,0,2
8.708636,116.712715,0,2
94.01007,33.51801,0,3
100.004036,-3.8400133,0,3
46.09611,45.820995,0,2
19.588043,69.00836,0,2
100.08267,-43.5312,0,3
125.20038,16.2612,0,3
66.813934,-28.241854,0,3
98.346214,91.0138,0,2
112.746025,-41.65472,0,3
77.92751,29.595139,0,3
76.51948,-10.710532,0,3
117.23584,-31.729034,0,3
65.554375,-69.19382,0,3
31.017305,68.2067,0,2
71.21847,72.36693,0,2
80.70266,46.523273,0,2
43.350628,130.69695,0,2
108.61476,18.551548,0,3
-28.889257,22.504704,0,0
19.588043,69.00836,0,2
-24.086084,14.640638,0,0
36.94185,-52.262894,0,3
85.361336,109.88044,0,2
49.242672,110.712685,0,2
66.044044,47.31684,0,2
88.03667,-37.87815,0,3
-2.8182611,134.21301,0,2
66.45603,-28.417868,0,3
92.69134,72.296196,0,2
66.86286,-7.248173,0,3
60.629353,-36.698383,0,3
83.870735,8.173356,0,3
96.90854,-9.176284,0,3
63.62565,54.794334,0,2
-13.549661,43.948795,0,2
36.607,-53.26329,0,3
52.513306,95.925514,0,2
-31.191296,42.334034,0,0
101.84223,-54.70487,0,3
35.370686,-52.14953,0,3
79.30687,-49.771526,0,3
122.6323,-2.2715337,0,3
80.70706,-70.57803,0,3
38.234642,-44.056053,0,3
43.160816,-48.684624,0,3
64.8101,126.65847,0,2
72.00832,-32.55075,0,3
8.708636,116.712715,0,2
65.861435,-65.508545,0,3
2.8156505,97.99043,1,2
8.708636,116.712715,0,2
47.115524,-50.801594,0,3
33.12006,67.80648,0,2
-34.44021,24.31061,0,0
85.361336,109.88044,0,2
-15.205133,39.205235,0,2
3.9672055,62.749382,0,2
115.73923,80.9902,0,2
96.25446,3.0934405,0,3
43.350628,130.69695,0,2
51.220787,-71.252914,0,3
53.429996,-50.582535,0,3
59.13464,26.660275,0,3
85.361336,109.88044,0,2
122.33091,17.33585,0,3
63.774124,-48.03965,0,3
63.259216,-54.71459,0,3
75.04696,-9.615285,0,3
96.65949,39.972137,0,3
35.901505,107.32402,0,2
-2.8182611,134.21301,0,2
112.71372,50.67227,0,3
113.1323,-39.288544,0,3
46.786514,-50.349495,0,3
-38.3592,33.545288,0,0
-13.549661,43.948795,0,2
62.46664,23.34142,0,3
35.484528,-95.11836,0,1
85.361336,109.88044,0,2
119.36993,-24.226177,0,3
8.708636,116.712715,0,2
19.588043,69.00836,0,2
94.845245,4.6144595,0,3
98.346214,91.0138,0,2
96.04366,-3.144398,0,3
-12.774788,21.780468,0,2
-0.4413225,51.950993,0,2
127.88982,13.072079,0,3
122.33091,17.33585,0,3
-8.217849,48.791138,0,2
93.99349,-25.97771,0,3
-2.8182611,134.21301,0,2
60.485466,-6.729365,0,3
70.56104,-48.782017,0,3
57.303562,-76.85103,0,3
75.84469,-74.877205,0,3
55.51608,55.268196,0,2
62.397484,-8.52167,0,3
52.284775,-50.150085,0,3
59.19415,-5.279179,0,3
85.361336,109.88044,0,2
104.14062,-53.162075,0,3
49.242672,110.712685,0,2
71.21759,-49.461277,0,3
88.56349,-38.5821,0,3
66.044044,47.31684,0,2
33.110035,59.068554,0,2
64.275826,-71.43179,0,3
-29.507687,58.195766,0,0
124.76474,64.30143,0,3
40.874546,-32.33161,0,3
69.01119,-24.409431,0,3
43.350628,130.69695,0,2
92.69134,72.296196,0,2
-0.4413225,51.950993,0,2
59.772614,56.0953,0,2
97.01692,3.6152995,0,3
-39.27767,29.610502,0,0
64.8101,126.65847,0,2
83.253075,25.659407,0,3
134.87398,46.202442,0,3
78.25864,89.995766,0,2
19.588043,69.00836,0,2
52.513306,95.925514,0,2
80.22429,14.843944,0,3
94.95771,34.519615,0,3
100.75674,64.97244,0,2
100.21243,-2.453753,0,3
66.33768,-7.3872223,0,3
49.709633,-19.40594,0,3
86.473145,7.7477846,0,3
2.8156505,97.99043,1,2
-25.051805,20.783232,0,0
48.20363,-34.24506,0,3
122.6323,-2.2715337,0,3
93.67519,-21.886139,0,3
-34.44021,24.31061,0,0
96.057785,45.472263,0,3
99.19189,-2.3524034,0,3
36.51773,48.724003,0,2
43.02986,65.97654,0,2
57.009888,33.29096,0,2
-26.72778,48.20656,0,0
63.413795,-40.01031,0,3
-10.455588,-79.91791,0,1
80.38305,16.734179,0,3
109.99,-48.69614,0,3
66.98509,47.23358,0,2
2.9827514,56.41709,0,2
113.1323,-39.288544,0,3
126.94544,1.2298019,0,3
37.512177,-42.997738,0,3
106.62911,-51.835648,0,3
107.77708,-51.635174,0,3
62.743713,-42.71857,0,3
98.346214,91.0138,0,2
-38.90082,31.790443,0,0
-28.835152,22.00789,0,0
-15.446151,28.361078,0,2
26.011011,119.573975,0,2
134.87398,46.202442,0,3
-29.507687,58.195766,0,0
-12.767733,13.496728,0,0
34.70771,53.156445,0,2
79.99717,-49.082348,0,3
70.068115,70.84955,0,2
43.350628,130.69695,0,2
44.727867,-29.012228,0,3
124.76474,64.30143,0,3
67.53661,25.170628,0,3
55.47793,-10.943563,0,3
-2.8182611,134.21301,0,2
-38.857384,65.907135,0,0
20.261044,139.67935,0,2
114.7855,-37.780777,0,3
94.48415,-29.324318,0,3
47.272335,46.343815,0,2
40.374283,80.263535,0,2
-13.064923,19.50231,0,0
79.19907,59.32508,0,2
121.543465,37.754223,0,3
-10.649464,45.589443,0,2
78.33112,30.449347,0,3
64.43331,-39.918274,0,3
103.436356,21.963255,0,3
7.2907367,-92.13192,0,1
-2.4154313,-80.174774,0,1
115.73923,80.9902,0,2
50.091625,-72.05129,0,3
53.34515,-51.611187,0,3
64.170364,-47.354244,0,3
110.764694,-46.098003,0,3
57.760494,-10.217717,0,3
45.889988,66.30085,0,2
-13.498824,96.02711,1,2
40.374283,80.263535,0,2
72.51825,29.17667,0,3
100.75674,64.97244,0,2
-1.3587384,-86.9208,0,1
-13.422705,-82.16608,0,1
98.346214,91.0138,0,2
47.272335,46.343815,0,2
-27.62274,56.408306,0,0
-11.683162,45.913216,0,2
78.43264,-73.53001,0,3
54.12122,-78.83003,0,3
116.96874,-19.33341,0,3
45.887287,-38.56619,0,3
-31.191296,42.334034,0,0
34.378975,-96.293846,0,1
65.88659,106.37788,0,2
85.361336,109.88044,0,2
57.450974,-33.252243,0,3
60.920914,-15.184659,0,3
7.8910675,-83.558205,0,1
20.261044,139.67935,0,2
118.18688,-6.067658,0,3
49.242672,110.712685,0,2
94.98322,-60.14076,0,3
74.21317,-10.98438,0,3
22.530275,101.7385,0,2
40.374283,80.263535,0,2
84.407196,-44.52213,0,3
-31.191296,42.334034,0,0
19.588043,69.00836,0,2
32.350155,69.120346,0,2
20.035221,-106.51129,0,1
32.350155,69.120346,0,2
83.48146,75.37906,0,2
55.748894,-36.29158,0,3
92.50592,-18.769293,0,3
-16.18123,10.104056,0,0
65.65364,-27.769083,0,3
-31.755476,60.42531,0,0
80.999,10.24547,0,3
62.195538,-42.33911,0,3
94.5567,-22.868666,0,3
-15.677438,29.985998,0,2
99.13033,-52.366478,0,3
83.48146,75.37906,0,2
69.28434,-28.40226,0,3
56.911644,-55.391216,0,3
19.588043,69.00836,0,2
3.5545332,57.27269,0,2
67.254616,51.49725,0,2
89.01387,-37.270714,0,3
78.25864,89.995766,0,2
74.84759,-8.737339,0,3
33.110035,59.068554,0,2
57.495155,-35.12108,0,3
64.8101,126.65847,0,2
92.69134,72.296196,0,2
-15.446151,28.361078,0,2
21.050821,53.786697,0,2
57.643627,-81.98947,0,3
-15.446151,28.361078,0,2
-27.62274,56.408306,0,0
63.209892,22.429985,0,3
59.67304,-51.72339,0,3
22.530275,101.7385,0,2
-31.191296,42.334034,0,0
71.91145,-24.284512,0,3
96.149826,-8.656619,0,3
51.341095,-49.85213,0,3
-37.047085,35.660122,0,0
17.323627,68.668724,0,2
99.40737,-1.734636,0,3
70.068115,70.84955,0,2
78.25864,89.995766,0,2
116.65772,-8.92798,0,3
65.88659,106.37788,0,2
99.406654,-57.083214,0,3
-33.006683,60.232357,0,0
119.06973,-26.294394,0,3
85.361336,109.88044,0,2
78.22174,-21.78739,0,3
54.229675,69.79147,0,2
65.102745,44.160984,0,2
56.41909,-77.4826,0,3
85.361336,109.88044,0,2
80.35362,58.873447,0,2
111.59018,-46.089996,0,3
129.45973,2.8960488,0,3
-29.507687,58.195766,0,0
26.011011,119.573975,0,2
20.261044,139.67935,0,2
92.18425,-15.243442,0,3
100.4092,-1.7459527,0,3
117.639275,-22.22198,0,3
102.53917,65.70229,0,2
40.945774,-43.851505,0,3
42.582233,-48.254486,0,3
38.14207,93.93984,0,2
92.69134,72.296196,0,2
103.436356,21.963255,0,3
134.87398,46.202442,0,3
5.8940783,74.83449,0,2
134.87398,46.202442,0,3
80.93904,20.116896,0,3
114.98097,-16.267141,0,3
-32.888924,23.54813,0,0
66.838036,-67.71937,0,3
44.68586,64.66905,0,2
7.3802643,79.59094,0,2
35.103134,-96.18819,0,1
82.60432,-70.97708,0,3
115.44071,-13.165189,0,3
37.504604,49.48324,0,2
55.54769,-35.586403,0,3
37.504604,49.48324,0,2
-4.366388,49.949802,0,2
-1.2894124,52.749474,0,2
115.86549,-32.877884,0,3
70.56965,27.34019,0,3
38.48336,-42.983727,0,3
118.69269,-24.413328,0,3
71.0748,-30.020466,0,3
85.361336,109.88044,0,2
-22.30267,5.46005,0,0
93.123695,6.012981,0,3
-25.47033,47.993916,0,0
102.53917,65.70229,0,2
-8.217849,48.791138,0,2
21.050821,53.786697,0,2
35.901505,107.32402,0,2
44.68586,64.66905,0,2
20.261044,139.67935,0,2
97.636375,-48.49812,0,3
2.8156505,97.99043,1,2
70.26113,-46.873302,0,3
81.571686,47.80839,0,2
-21.219778,2.748024,0,0
-13.498824,96.02711,1,2
71.21847,72.36693,0,2
38.14207,93.93984,0,2
51.811844,-73.99069,0,3
-12.420306,-79.91327,0,1
97.91672,-6.5875416,0,3
108.61476,18.551548,0,3
112.71372,50.67227,0,3
98.27385,-57.972492,0,3
59.77152,-34.804543,0,3
47.272335,46.343815,0,2
47.78476,-84.78673,0,3
116.24634,-16.315691,0,3
-33.577213,39.792866,0,0
-12.123582,19.628439,0,2
103.247765,-41.217537,0,3
124.76474,64.30143,0,3
50.349586,-28.697178,0,3
-15.532192,10.783818,0,0
-15.677438,29.985998,0,2
66.17389,-28.196548,0,3
76.437935,-53.1429,0,3
124.76474,64.30143,0,3
59.16864,-35.891754,0,3
129.0445,13.170068,0,3
61.784004,-75.36253,0,3
44.477634,-87.5901,0,1
43.350628,130.69695,0,2
32.350155,69.120346,0,2
83.48146,75.37906,0,2
7.3802643,79.59094,0,2
122.33091,17.33585,0,3
17.323627,68.668724,0,2
58.47919,38.239605,0,2
80.35362,58.873447,0,2
40.20985,78.74388,0,2
98.346214,91.0138,0,2
6.658405,77.59181,0,2
122.33091,17.33585,0,3
58.79871,-62.448895,0,3
60.833683,-25.519321,0,3
115.86549,-32.877884,0,3
68.467606,-13.545589,0,3
24.041271,86.036865,0,2
50.09087,-27.616888,0,3
54.25135,-52.695923,0,3
65.724915,-71.23913,0,3
122.6323,-2.2715337,0,3
38.53827,-45.594357,0,3
63.06967,90.64805,0,2
77.25015,-23.238514,0,3
65.88659,106.37788,0,2
115.86549,-32.877884,0,3
129.0445,13.170068,0,3
106.22803,-52.90589,0,3
86.18572,-68.33186,0,3
92.00606,49.84079,0,2
3.9672055,62.749382,0,2
17.323627,68.668724,0,2
76.10288,-74.417725,0,3
64.812065,-26.437927,0,3
-2.8182611,134.21301,0,2
41.481564,46.80431,0,2
103.436356,21.963255,0,3
32.350155,69.120346,0,2
98.346214,91.0138,0,2
32.239586,-97.466644,0,1
11.7003,-99.45542,0,1
112.71372,50.67227,0,3
67.267006,-42.47679,0,3
-36.151436,38.057602,0,0
57.009888,33.29096,0,2
5.422139,-93.452515,0,1
32.350155,69.120346,0,2
65.88659,106.37788,0,2
-31.191296,42.334034,0,0
63.875954,55.97949,0,2
58.31513,-64.74804,0,3
69.65787,-14.992239,0,3
94.845245,4.6144595,0,3
2.9524384,55.299168,0,2
20.261044,139.67935,0,2
60.60853,-75.94715,0,3
65.37916,-11.054184,0,3
98.27385,-57.972492,0,3
-10.90892,45.297993,0,2
95.02751,-9.493048,0,3
-34.44021,24.31061,0,0
63.875954,55.97949,0,2
53.548412,-12.468366,0,3
-25.47033,47.993916,0,0
65.88659,106.37788,0,2
2.8156505,97.99043,1,2
64.8101,126.65847,0,2
39.263958,-93.907585,0,1
52.513306,95.925514,0,2
98.346214,91.0138,0,2
68.85661,-46.099632,0,3
5.216483,71.67176,0,2
117.96976,-29.962122,0,3
21.050821,53.786697,0,2
7.3802643,79.59094,0,2
43.350628,130.69695,0,2
65.78738,-40.67989,0,3
-15.205133,39.205235,0,2
91.16267,5.9239235,0,3
115.73923,80.9902,0,2
2.8156505,97.99043,1,2
8.708636,116.712715,0,2
97.10218,-7.708695,0,3
49.242672,110.712685,0,2
